metric,coverage_t,sample_size_source_t,system,coverage,log10_ratio,setting
MDAP_MF-DF-ALS-PCI,3,1,TriMesh,0.3542882165679692,-14.79,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,VP9,0.25363516954108295,-7.0078,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,WGet,0.20548379465341843,-0.8062,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,clasp,0.3694365107281041,-6.6934,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,lrzip,0.3571212731668009,-2.7831,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,x264,0.1784507259808464,-1.454,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,1,z3,0.24495070856438686,-0.9031,"(3,1)"
MDAP_MF-DF-ALS-PCI,3,2,7z,0.6944506784364435,-8.1077,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,AJStats,0.4247559523809523,-0.9031,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,BerkeleyDBC,0.4589778325123153,-1.7093,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,Curl,0.3587240199947382,-0.727,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,Dune,0.4334549054675524,-5.9694,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,HSMGP,0.4357251493753394,-6.0944,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,HSQLDB,0.3765572916666666,-2.181,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,Hipacc,0.7554688205675398,-11.8247,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,HyTeG,0.14341666666666658,-0.6021,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,JavaGC,0.4320672901626194,-6.1524,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,LLVM,0.5104374999999999,0.0,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,PKJab,0.24665277777777775,-1.153,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,Polly,0.4132695920838378,-6.962,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,SQLite,0.544570843145864,-4.8445,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,TriMesh,0.5613930087356683,-14.79,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,VP9,0.4452916250573533,-7.0078,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,WGet,0.37581499881712793,-0.8062,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,clasp,0.4446427482706061,-6.6934,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,lrzip,0.5757990867579909,-2.7831,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,x264,0.32978529502625886,-1.454,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,2,z3,0.4180637707948244,-0.9031,"(3,2)"
MDAP_MF-DF-ALS-PCI,3,3,7z,0.7850164189767647,-8.1077,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,AJStats,0.5424791666666667,-0.9031,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,BerkeleyDBC,0.570940065681445,-1.7093,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,Curl,0.4759458037358589,-0.727,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,Dune,0.5642652444217339,-5.9694,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,HSMGP,0.5725230029792767,-6.0944,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,HSQLDB,0.48420312499999996,-2.181,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,Hipacc,0.8396713719115588,-11.8247,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,HyTeG,0.1496666666666666,-0.6021,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,JavaGC,0.5200576095675635,-6.1524,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,LLVM,0.6501875,0.0,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,PKJab,0.3239305555555555,-1.153,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,Polly,0.5436475860437281,-6.962,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,VP9,0.5550644606983167,-7.0078,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,WGet,0.5270581973030517,-0.8062,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,clasp,0.5028751319029193,-6.6934,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,lrzip,0.6388470319634703,-2.7831,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,x264,0.3851467408093914,-1.454,"(3,3)"
MDAP_MF-DF-ALS-PCI,3,3,z3,0.5281561922365988,-0.9031,"(3,3)"
MDA_MF-DF-ALS,1,1,7z,0.7873665858740485,-8.1077,"(1,1)"
MDA_MF-DF-ALS,1,1,AJStats,0.626875,-0.9031,"(1,1)"
MDA_MF-DF-ALS,1,1,BerkeleyDBC,0.7148958333333333,-1.7093,"(1,1)"
MDA_MF-DF-ALS,1,1,Curl,0.6545454545454544,-0.727,"(1,1)"
MDA_MF-DF-ALS,1,1,Dune,0.6641333333333334,-5.9694,"(1,1)"
MDA_MF-DF-ALS,1,1,HSMGP,0.6646296296296296,-6.0944,"(1,1)"
MDA_MF-DF-ALS,1,1,HSQLDB,0.6722619047619047,-2.181,"(1,1)"
MDA_MF-DF-ALS,1,1,Hipacc,0.7381632653061224,-11.8247,"(1,1)"
MDA_MF-DF-ALS,1,1,HyTeG,0.5006666666666666,-0.6021,"(1,1)"
MDA_MF-DF-ALS,1,1,JavaGC,0.69734375,-6.1524,"(1,1)"
MDA_MF-DF-ALS,1,1,LLVM,0.6558333333333334,0.0,"(1,1)"
MDA_MF-DF-ALS,1,1,PKJab,0.5652380952380953,-1.153,"(1,1)"
MDA_MF-DF-ALS,1,1,Polly,0.6432142857142857,-6.962,"(1,1)"
MDA_MF-DF-ALS,1,1,SQLite,0.7367857142857144,-4.8445,"(1,1)"
MDA_MF-DF-ALS,1,1,TriMesh,0.7246388888888888,-14.79,"(1,1)"
MDA_MF-DF-ALS,1,1,VP9,0.6746875,-7.0078,"(1,1)"
MDA_MF-DF-ALS,1,1,WGet,0.6679761904761905,-0.8062,"(1,1)"
MDA_MF-DF-ALS,1,1,clasp,0.7167948717948718,-6.6934,"(1,1)"
MDA_MF-DF-ALS,1,1,lrzip,0.729074074074074,-2.7831,"(1,1)"
MDA_MF-DF-ALS,1,1,x264,0.6148717948717949,-1.454,"(1,1)"
MDA_MF-DF-ALS,1,1,z3,0.7046153846153845,-0.9031,"(1,1)"
MDA_MF-DF-ALS,1,2,7z,0.9261172768635456,-8.1077,"(1,2)"
MDA_MF-DF-ALS,1,2,AJStats,0.8305208333333334,-0.9031,"(1,2)"
MDA_MF-DF-ALS,1,2,BerkeleyDBC,0.8103125,-1.7093,"(1,2)"
MDA_MF-DF-ALS,1,2,Curl,0.8095454545454546,-0.727,"(1,2)"
MDA_MF-DF-ALS,1,2,Dune,0.7774,-5.9694,"(1,2)"
MDA_MF-DF-ALS,1,2,HSMGP,0.7802469135802469,-6.0944,"(1,2)"
MDA_MF-DF-ALS,1,2,HSQLDB,0.7923809523809524,-2.181,"(1,2)"
MDA_MF-DF-ALS,1,2,Hipacc,0.9569387755102042,-11.8247,"(1,2)"
MDA_MF-DF-ALS,1,2,HyTeG,0.5993333333333332,-0.6021,"(1,2)"
MDA_MF-DF-ALS,1,2,JavaGC,0.80109375,-6.1524,"(1,2)"
MDA_MF-DF-ALS,1,2,LLVM,0.9241666666666667,0.0,"(1,2)"
MDA_MF-DF-ALS,1,2,PKJab,0.7388095238095238,-1.153,"(1,2)"
MDA_MF-DF-ALS,1,2,Polly,0.794345238095238,-6.962,"(1,2)"
MDA_MF-DF-ALS,1,2,SQLite,0.8485119047619047,-4.8445,"(1,2)"
MDA_MF-DF-ALS,1,2,TriMesh,0.8531388888888889,-14.79,"(1,2)"
MDA_MF-DF-ALS,1,2,VP9,0.8073958333333333,-7.0078,"(1,2)"
MDA_MF-DF-ALS,1,2,WGet,0.811547619047619,-0.8062,"(1,2)"
MDA_MF-DF-ALS,1,2,clasp,0.7760897435897436,-6.6934,"(1,2)"
MDA_MF-DF-ALS,1,2,lrzip,0.8714814814814813,-2.7831,"(1,2)"
MDA_MF-DF-ALS,1,2,x264,0.7370512820512819,-1.454,"(1,2)"
MDA_MF-DF-ALS,1,2,z3,0.8216666666666667,-0.9031,"(1,2)"
MDA_MF-DF-ALS,1,3,7z,0.9347705914870095,-8.1077,"(1,3)"
MDA_MF-DF-ALS,1,3,AJStats,0.9046875,-0.9031,"(1,3)"
MDA_MF-DF-ALS,1,3,BerkeleyDBC,0.8688541666666667,-1.7093,"(1,3)"
MDA_MF-DF-ALS,1,3,Curl,0.8181818181818182,-0.727,"(1,3)"
MDA_MF-DF-ALS,1,3,Dune,0.84,-5.9694,"(1,3)"
MDA_MF-DF-ALS,1,3,HSMGP,0.8572222222222221,-6.0944,"(1,3)"
MDA_MF-DF-ALS,1,3,HSQLDB,0.8322619047619048,-2.181,"(1,3)"
MDA_MF-DF-ALS,1,3,Hipacc,0.9574829931972789,-11.8247,"(1,3)"
MDA_MF-DF-ALS,1,3,HyTeG,0.5999999999999999,-0.6021,"(1,3)"
MDA_MF-DF-ALS,1,3,JavaGC,0.84640625,-6.1524,"(1,3)"
MDA_MF-DF-ALS,1,3,LLVM,0.9493333333333334,0.0,"(1,3)"
MDA_MF-DF-ALS,1,3,PKJab,0.7604761904761904,-1.153,"(1,3)"
MDA_MF-DF-ALS,1,3,Polly,0.8501785714285713,-6.962,"(1,3)"
MDA_MF-DF-ALS,1,3,VP9,0.8514583333333333,-7.0078,"(1,3)"
MDA_MF-DF-ALS,1,3,WGet,0.8491666666666666,-0.8062,"(1,3)"
MDA_MF-DF-ALS,1,3,clasp,0.810576923076923,-6.6934,"(1,3)"
MDA_MF-DF-ALS,1,3,lrzip,0.8888888888888887,-2.7831,"(1,3)"
MDA_MF-DF-ALS,1,3,x264,0.7565384615384615,-1.454,"(1,3)"
MDA_MF-DF-ALS,1,3,z3,0.8274358974358974,-0.9031,"(1,3)"
MDA_MF-DF-ALS,2,1,7z,0.5893926660354676,-8.1077,"(2,1)"
MDA_MF-DF-ALS,2,1,AJStats,0.35395833333333326,-0.9031,"(2,1)"
MDA_MF-DF-ALS,2,1,BerkeleyDBC,0.46375718390804593,-1.7093,"(2,1)"
MDA_MF-DF-ALS,2,1,Curl,0.3708294930875576,-0.727,"(2,1)"
MDA_MF-DF-ALS,2,1,Dune,0.42841549295774645,-5.9694,"(2,1)"
MDA_MF-DF-ALS,2,1,HSMGP,0.4282547993019197,-6.0944,"(2,1)"
MDA_MF-DF-ALS,2,1,HSQLDB,0.38932203389830505,-2.181,"(2,1)"
MDA_MF-DF-ALS,2,1,Hipacc,0.5413801480795927,-11.8247,"(2,1)"
MDA_MF-DF-ALS,2,1,HyTeG,0.22166666666666668,-0.6021,"(2,1)"
MDA_MF-DF-ALS,2,1,JavaGC,0.4528981001727115,-6.1524,"(2,1)"
MDA_MF-DF-ALS,2,1,LLVM,0.374037037037037,0.0,"(2,1)"
MDA_MF-DF-ALS,2,1,PKJab,0.2754878048780487,-1.153,"(2,1)"
MDA_MF-DF-ALS,2,1,Polly,0.3925459496255956,-6.962,"(2,1)"
MDA_MF-DF-ALS,2,1,SQLite,0.49452109845947756,-4.8445,"(2,1)"
MDA_MF-DF-ALS,2,1,TriMesh,0.5145242451967063,-14.79,"(2,1)"
MDA_MF-DF-ALS,2,1,VP9,0.4235843218153687,-7.0078,"(2,1)"
MDA_MF-DF-ALS,2,1,WGet,0.38476851851851845,-0.8062,"(2,1)"
MDA_MF-DF-ALS,2,1,clasp,0.515870602265951,-6.6934,"(2,1)"
MDA_MF-DF-ALS,2,1,lrzip,0.506761734997029,-2.7831,"(2,1)"
MDA_MF-DF-ALS,2,1,x264,0.34129629629629626,-1.454,"(2,1)"
MDA_MF-DF-ALS,2,1,z3,0.4337799564270153,-0.9031,"(2,1)"
MDA_MF-DF-ALS,2,2,7z,0.81453270591684,-8.1077,"(2,2)"
MDA_MF-DF-ALS,2,2,AJStats,0.6219722222222223,-0.9031,"(2,2)"
MDA_MF-DF-ALS,2,2,BerkeleyDBC,0.6274568965517241,-1.7093,"(2,2)"
MDA_MF-DF-ALS,2,2,Curl,0.5700768049155145,-0.727,"(2,2)"
MDA_MF-DF-ALS,2,2,Dune,0.587394366197183,-5.9694,"(2,2)"
MDA_MF-DF-ALS,2,2,HSMGP,0.5916978309648466,-6.0944,"(2,2)"
MDA_MF-DF-ALS,2,2,HSQLDB,0.5683050847457627,-2.181,"(2,2)"
MDA_MF-DF-ALS,2,2,Hipacc,0.8574240320839118,-11.8247,"(2,2)"
MDA_MF-DF-ALS,2,2,HyTeG,0.31816666666666665,-0.6021,"(2,2)"
MDA_MF-DF-ALS,2,2,JavaGC,0.6021174438687391,-6.1524,"(2,2)"
MDA_MF-DF-ALS,2,2,LLVM,0.7328148148148148,0.0,"(2,2)"
MDA_MF-DF-ALS,2,2,PKJab,0.4615040650406504,-1.153,"(2,2)"
MDA_MF-DF-ALS,2,2,Polly,0.5877104606308146,-6.962,"(2,2)"
MDA_MF-DF-ALS,2,2,SQLite,0.6978633623576691,-4.8445,"(2,2)"
MDA_MF-DF-ALS,2,2,TriMesh,0.7016478601199553,-14.79,"(2,2)"
MDA_MF-DF-ALS,2,2,VP9,0.6163125322331098,-7.0078,"(2,2)"
MDA_MF-DF-ALS,2,2,WGet,0.5853055555555554,-0.8062,"(2,2)"
MDA_MF-DF-ALS,2,2,clasp,0.5911299940369708,-6.6934,"(2,2)"
MDA_MF-DF-ALS,2,2,lrzip,0.7117171717171716,-2.7831,"(2,2)"
MDA_MF-DF-ALS,2,2,x264,0.511437908496732,-1.454,"(2,2)"
MDA_MF-DF-ALS,2,2,z3,0.6180392156862745,-0.9031,"(2,2)"
MDA_MF-DF-ALS,2,3,7z,0.8617609268932126,-8.1077,"(2,3)"
MDA_MF-DF-ALS,2,3,AJStats,0.7295972222222222,-0.9031,"(2,3)"
MDA_MF-DF-ALS,2,3,BerkeleyDBC,0.7199137931034483,-1.7093,"(2,3)"
MDA_MF-DF-ALS,2,3,Curl,0.6488786482334868,-0.727,"(2,3)"
MDA_MF-DF-ALS,2,3,Dune,0.6955340375586855,-5.9694,"(2,3)"
MDA_MF-DF-ALS,2,3,HSMGP,0.7099975068561456,-6.0944,"(2,3)"
MDA_MF-DF-ALS,2,3,HSQLDB,0.6520244821092279,-2.181,"(2,3)"
MDA_MF-DF-ALS,2,3,Hipacc,0.8972593706617306,-11.8247,"(2,3)"
MDA_MF-DF-ALS,2,3,HyTeG,0.32466666666666666,-0.6021,"(2,3)"
MDA_MF-DF-ALS,2,3,JavaGC,0.6768618307426597,-6.1524,"(2,3)"
MDA_MF-DF-ALS,2,3,LLVM,0.8268148148148148,0.0,"(2,3)"
MDA_MF-DF-ALS,2,3,PKJab,0.5302845528455283,-1.153,"(2,3)"
MDA_MF-DF-ALS,2,3,Polly,0.6938688450192875,-6.962,"(2,3)"
MDA_MF-DF-ALS,2,3,VP9,0.6996836857486677,-7.0078,"(2,3)"
MDA_MF-DF-ALS,2,3,WGet,0.6952407407407406,-0.8062,"(2,3)"
MDA_MF-DF-ALS,2,3,clasp,0.6424120453190221,-6.6934,"(2,3)"
MDA_MF-DF-ALS,2,3,lrzip,0.7574093879976233,-2.7831,"(2,3)"
MDA_MF-DF-ALS,2,3,x264,0.5539324618736383,-1.454,"(2,3)"
MDA_MF-DF-ALS,2,3,z3,0.6812854030501089,-0.9031,"(2,3)"
MDA_MF-DF-ALS,3,1,7z,0.4320979767678657,-8.1077,"(3,1)"
MDA_MF-DF-ALS,3,1,AJStats,0.19063095238095237,-0.9031,"(3,1)"
MDA_MF-DF-ALS,3,1,BerkeleyDBC,0.2816559934318555,-1.7093,"(3,1)"
MDA_MF-DF-ALS,3,1,Curl,0.19471981057616417,-0.727,"(3,1)"
MDA_MF-DF-ALS,3,1,Dune,0.27381557656276606,-5.9694,"(3,1)"
MDA_MF-DF-ALS,3,1,HSMGP,0.27205273813638825,-6.0944,"(3,1)"
MDA_MF-DF-ALS,3,1,HSQLDB,0.2073293472845042,-2.181,"(3,1)"
MDA_MF-DF-ALS,3,1,Hipacc,0.40001445502393806,-11.8247,"(3,1)"
MDA_MF-DF-ALS,3,1,HyTeG,0.0839166666666666,-0.6021,"(3,1)"
MDA_MF-DF-ALS,3,1,JavaGC,0.2807995150587034,-6.1524,"(3,1)"
MDA_MF-DF-ALS,3,1,LLVM,0.2020694444444444,0.0,"(3,1)"
MDA_MF-DF-ALS,3,1,PKJab,0.1240641025641025,-1.153,"(3,1)"
MDA_MF-DF-ALS,3,1,Polly,0.23138458127191336,-6.962,"(3,1)"
MDA_MF-DF-ALS,3,1,SQLite,0.3027921897896946,-4.8445,"(3,1)"
MDA_MF-DF-ALS,3,1,TriMesh,0.3542882165679692,-14.79,"(3,1)"
MDA_MF-DF-ALS,3,1,VP9,0.25363516954108295,-7.0078,"(3,1)"
MDA_MF-DF-ALS,3,1,WGet,0.20548379465341843,-0.8062,"(3,1)"
MDA_MF-DF-ALS,3,1,clasp,0.3657315969078626,-6.6934,"(3,1)"
MDA_MF-DF-ALS,3,1,lrzip,0.34871734587251824,-2.7831,"(3,1)"
MDA_MF-DF-ALS,3,1,x264,0.1784507259808464,-1.454,"(3,1)"
MDA_MF-DF-ALS,3,1,z3,0.24495070856438686,-0.9031,"(3,1)"
MDA_MF-DF-ALS,3,2,7z,0.6944506784364435,-8.1077,"(3,2)"
MDA_MF-DF-ALS,3,2,AJStats,0.4247559523809523,-0.9031,"(3,2)"
MDA_MF-DF-ALS,3,2,BerkeleyDBC,0.4589778325123153,-1.7093,"(3,2)"
MDA_MF-DF-ALS,3,2,Curl,0.3587240199947382,-0.727,"(3,2)"
MDA_MF-DF-ALS,3,2,Dune,0.4334549054675524,-5.9694,"(3,2)"
MDA_MF-DF-ALS,3,2,HSMGP,0.4357251493753394,-6.0944,"(3,2)"
MDA_MF-DF-ALS,3,2,HSQLDB,0.3685650224215246,-2.181,"(3,2)"
MDA_MF-DF-ALS,3,2,Hipacc,0.7535564020891049,-11.8247,"(3,2)"
MDA_MF-DF-ALS,3,2,HyTeG,0.14341666666666658,-0.6021,"(3,2)"
MDA_MF-DF-ALS,3,2,JavaGC,0.4320672901626194,-6.1524,"(3,2)"
MDA_MF-DF-ALS,3,2,LLVM,0.5104374999999999,0.0,"(3,2)"
MDA_MF-DF-ALS,3,2,PKJab,0.24842307692307689,-1.153,"(3,2)"
MDA_MF-DF-ALS,3,2,Polly,0.41288016740808486,-6.962,"(3,2)"
MDA_MF-DF-ALS,3,2,SQLite,0.5430831584089139,-4.8445,"(3,2)"
MDA_MF-DF-ALS,3,2,TriMesh,0.5613930087356683,-14.79,"(3,2)"
MDA_MF-DF-ALS,3,2,VP9,0.4452916250573533,-7.0078,"(3,2)"
MDA_MF-DF-ALS,3,2,WGet,0.37581499881712793,-0.8062,"(3,2)"
MDA_MF-DF-ALS,3,2,clasp,0.44018362467209876,-6.6934,"(3,2)"
MDA_MF-DF-ALS,3,2,lrzip,0.5634038662486938,-2.7831,"(3,2)"
MDA_MF-DF-ALS,3,2,x264,0.32978529502625886,-1.454,"(3,2)"
MDA_MF-DF-ALS,3,2,z3,0.4180637707948244,-0.9031,"(3,2)"
MDA_MF-DF-ALS,3,3,7z,0.7850164189767647,-8.1077,"(3,3)"
MDA_MF-DF-ALS,3,3,AJStats,0.5424791666666667,-0.9031,"(3,3)"
MDA_MF-DF-ALS,3,3,BerkeleyDBC,0.570940065681445,-1.7093,"(3,3)"
MDA_MF-DF-ALS,3,3,Curl,0.4759458037358589,-0.727,"(3,3)"
MDA_MF-DF-ALS,3,3,Dune,0.5642652444217339,-5.9694,"(3,3)"
MDA_MF-DF-ALS,3,3,HSMGP,0.5725230029792767,-6.0944,"(3,3)"
MDA_MF-DF-ALS,3,3,HSQLDB,0.47432112605879423,-2.181,"(3,3)"
MDA_MF-DF-ALS,3,3,Hipacc,0.8377627106392498,-11.8247,"(3,3)"
MDA_MF-DF-ALS,3,3,HyTeG,0.1496666666666666,-0.6021,"(3,3)"
MDA_MF-DF-ALS,3,3,JavaGC,0.5200576095675635,-6.1524,"(3,3)"
MDA_MF-DF-ALS,3,3,LLVM,0.6501875,0.0,"(3,3)"
MDA_MF-DF-ALS,3,3,PKJab,0.32194871794871793,-1.153,"(3,3)"
MDA_MF-DF-ALS,3,3,Polly,0.5430479912415638,-6.962,"(3,3)"
MDA_MF-DF-ALS,3,3,VP9,0.5550644606983167,-7.0078,"(3,3)"
MDA_MF-DF-ALS,3,3,WGet,0.5270581973030517,-0.8062,"(3,3)"
MDA_MF-DF-ALS,3,3,clasp,0.4978320217285326,-6.6934,"(3,3)"
MDA_MF-DF-ALS,3,3,lrzip,0.6253298066875652,-2.7831,"(3,3)"
MDA_MF-DF-ALS,3,3,x264,0.3851467408093914,-1.454,"(3,3)"
MDA_MF-DF-ALS,3,3,z3,0.5281561922365988,-0.9031,"(3,3)"
MDP_MF-DF-PCI,1,1,7z,0.7873665858740485,-8.1077,"(1,1)"
MDP_MF-DF-PCI,1,1,AJStats,0.626875,-0.9031,"(1,1)"
MDP_MF-DF-PCI,1,1,BerkeleyDBC,0.7148958333333333,-1.7093,"(1,1)"
MDP_MF-DF-PCI,1,1,Curl,0.6545454545454544,-0.727,"(1,1)"
MDP_MF-DF-PCI,1,1,Dune,0.6578205128205128,-5.9694,"(1,1)"
MDP_MF-DF-PCI,1,1,HSMGP,0.6646296296296296,-6.0944,"(1,1)"
MDP_MF-DF-PCI,1,1,HSQLDB,0.6607777777777777,-2.181,"(1,1)"
MDP_MF-DF-PCI,1,1,Hipacc,0.7350666666666666,-11.8247,"(1,1)"
MDP_MF-DF-PCI,1,1,HyTeG,0.5006666666666666,-0.6021,"(1,1)"
MDP_MF-DF-PCI,1,1,JavaGC,0.69734375,-6.1524,"(1,1)"
MDP_MF-DF-PCI,1,1,LLVM,0.6558333333333334,0.0,"(1,1)"
MDP_MF-DF-PCI,1,1,PKJab,0.5764583333333333,-1.153,"(1,1)"
MDP_MF-DF-PCI,1,1,Polly,0.6597849462365591,-6.962,"(1,1)"
MDP_MF-DF-PCI,1,1,SQLite,0.7312777777777778,-4.8445,"(1,1)"
MDP_MF-DF-PCI,1,1,TriMesh,0.7209562841530054,-14.79,"(1,1)"
MDP_MF-DF-PCI,1,1,VP9,0.6693939393939394,-7.0078,"(1,1)"
MDP_MF-DF-PCI,1,1,WGet,0.6679761904761905,-0.8062,"(1,1)"
MDP_MF-DF-PCI,1,1,clasp,0.76015625,-6.6934,"(1,1)"
MDP_MF-DF-PCI,1,1,lrzip,0.729074074074074,-2.7831,"(1,1)"
MDP_MF-DF-PCI,1,1,x264,0.6148717948717949,-1.454,"(1,1)"
MDP_MF-DF-PCI,1,1,z3,0.7046153846153845,-0.9031,"(1,1)"
MDP_MF-DF-PCI,1,2,7z,0.9261172768635456,-8.1077,"(1,2)"
MDP_MF-DF-PCI,1,2,AJStats,0.8305208333333334,-0.9031,"(1,2)"
MDP_MF-DF-PCI,1,2,BerkeleyDBC,0.8103125,-1.7093,"(1,2)"
MDP_MF-DF-PCI,1,2,Curl,0.8095454545454546,-0.727,"(1,2)"
MDP_MF-DF-PCI,1,2,Dune,0.7667307692307692,-5.9694,"(1,2)"
MDP_MF-DF-PCI,1,2,HSMGP,0.7802469135802469,-6.0944,"(1,2)"
MDP_MF-DF-PCI,1,2,HSQLDB,0.7728888888888888,-2.181,"(1,2)"
MDP_MF-DF-PCI,1,2,Hipacc,0.9494666666666666,-11.8247,"(1,2)"
MDP_MF-DF-PCI,1,2,HyTeG,0.5993333333333332,-0.6021,"(1,2)"
MDP_MF-DF-PCI,1,2,JavaGC,0.80109375,-6.1524,"(1,2)"
MDP_MF-DF-PCI,1,2,LLVM,0.9241666666666667,0.0,"(1,2)"
MDP_MF-DF-PCI,1,2,PKJab,0.7645833333333333,-1.153,"(1,2)"
MDP_MF-DF-PCI,1,2,Polly,0.7981182795698923,-6.962,"(1,2)"
MDP_MF-DF-PCI,1,2,SQLite,0.8363888888888888,-4.8445,"(1,2)"
MDP_MF-DF-PCI,1,2,TriMesh,0.8473497267759562,-14.79,"(1,2)"
MDP_MF-DF-PCI,1,2,VP9,0.7980808080808081,-7.0078,"(1,2)"
MDP_MF-DF-PCI,1,2,WGet,0.811547619047619,-0.8062,"(1,2)"
MDP_MF-DF-PCI,1,2,clasp,0.8166145833333334,-6.6934,"(1,2)"
MDP_MF-DF-PCI,1,2,lrzip,0.8714814814814813,-2.7831,"(1,2)"
MDP_MF-DF-PCI,1,2,x264,0.7370512820512819,-1.454,"(1,2)"
MDP_MF-DF-PCI,1,2,z3,0.8216666666666667,-0.9031,"(1,2)"
MDP_MF-DF-PCI,1,3,7z,0.9347705914870095,-8.1077,"(1,3)"
MDP_MF-DF-PCI,1,3,AJStats,0.9046875,-0.9031,"(1,3)"
MDP_MF-DF-PCI,1,3,BerkeleyDBC,0.8688541666666667,-1.7093,"(1,3)"
MDP_MF-DF-PCI,1,3,Curl,0.8181818181818182,-0.727,"(1,3)"
MDP_MF-DF-PCI,1,3,Dune,0.826923076923077,-5.9694,"(1,3)"
MDP_MF-DF-PCI,1,3,HSMGP,0.8572222222222221,-6.0944,"(1,3)"
MDP_MF-DF-PCI,1,3,HSQLDB,0.810111111111111,-2.181,"(1,3)"
MDP_MF-DF-PCI,1,3,Hipacc,0.95,-11.8247,"(1,3)"
MDP_MF-DF-PCI,1,3,HyTeG,0.5999999999999999,-0.6021,"(1,3)"
MDP_MF-DF-PCI,1,3,JavaGC,0.84640625,-6.1524,"(1,3)"
MDP_MF-DF-PCI,1,3,LLVM,0.9493333333333334,0.0,"(1,3)"
MDP_MF-DF-PCI,1,3,PKJab,0.7885416666666667,-1.153,"(1,3)"
MDP_MF-DF-PCI,1,3,Polly,0.848548387096774,-6.962,"(1,3)"
MDP_MF-DF-PCI,1,3,VP9,0.8408080808080808,-7.0078,"(1,3)"
MDP_MF-DF-PCI,1,3,WGet,0.8491666666666666,-0.8062,"(1,3)"
MDP_MF-DF-PCI,1,3,clasp,0.8459895833333333,-6.6934,"(1,3)"
MDP_MF-DF-PCI,1,3,lrzip,0.8888888888888887,-2.7831,"(1,3)"
MDP_MF-DF-PCI,1,3,x264,0.7565384615384615,-1.454,"(1,3)"
MDP_MF-DF-PCI,1,3,z3,0.8274358974358974,-0.9031,"(1,3)"
MDP_MF-DF-PCI,2,1,7z,0.5893926660354676,-8.1077,"(2,1)"
MDP_MF-DF-PCI,2,1,AJStats,0.35395833333333326,-0.9031,"(2,1)"
MDP_MF-DF-PCI,2,1,BerkeleyDBC,0.46375718390804593,-1.7093,"(2,1)"
MDP_MF-DF-PCI,2,1,Curl,0.3708294930875576,-0.727,"(2,1)"
MDP_MF-DF-PCI,2,1,Dune,0.42049432739059966,-5.9694,"(2,1)"
MDP_MF-DF-PCI,2,1,HSMGP,0.4282547993019197,-6.0944,"(2,1)"
MDP_MF-DF-PCI,2,1,HSQLDB,0.3843890274314214,-2.181,"(2,1)"
MDP_MF-DF-PCI,2,1,Hipacc,0.5370388851925778,-11.8247,"(2,1)"
MDP_MF-DF-PCI,2,1,HyTeG,0.22166666666666668,-0.6021,"(2,1)"
MDP_MF-DF-PCI,2,1,JavaGC,0.4528981001727115,-6.1524,"(2,1)"
MDP_MF-DF-PCI,2,1,LLVM,0.374037037037037,0.0,"(2,1)"
