system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage,ratio,constraint_level,setting
LLVM,random,2,10,3,1,MDA_MF-DF-ALS,0.7489583333333332,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,1,MDP_MF-DF-PCI,0.7489583333333332,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,1,MD_MF-DF,0.7489583333333332,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,1,PCI,0.7924050632911392,1.0,Weak,"(3,2)"
LLVM,random,2,10,1,2,ALS,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,AP_ALS-PCI,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,Default,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,MDA_MF-DF-ALS,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,MDP_MF-DF-PCI,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,MD_MF-DF,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,1,2,PCI,1.0,1.0,Weak,"(1,2)"
LLVM,random,2,10,2,2,ALS,0.885,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,AP_ALS-PCI,0.8789473684210525,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,Default,0.8959276018099547,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.8722222222222222,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,MDA_MF-DF-ALS,0.8722222222222222,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,MDP_MF-DF-PCI,0.8722222222222222,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,MD_MF-DF,0.8722222222222222,1.0,Weak,"(2,2)"
LLVM,random,2,10,2,2,PCI,0.8904761904761904,1.0,Weak,"(2,2)"
LLVM,random,2,10,3,2,ALS,0.6850877192982456,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,AP_ALS-PCI,0.6606965174129353,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,Default,0.7149253731343282,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.65,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,MDA_MF-DF-ALS,0.65,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,MDP_MF-DF-PCI,0.65,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,MD_MF-DF,0.65,1.0,Weak,"(3,2)"
LLVM,random,2,10,3,2,PCI,0.6928270042194092,1.0,Weak,"(3,2)"
LLVM,distance,2,10,1,1,ALS,0.9523809523809524,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,AP_ALS-PCI,0.9523809523809524,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,Default,0.909090909090909,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,MDA_MF-DF-ALS,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,MDP_MF-DF-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,MD_MF-DF,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,1,PCI,0.909090909090909,1.0,Weak,"(1,2)"
LLVM,distance,2,10,2,1,ALS,0.745,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,AP_ALS-PCI,0.7368421052631579,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,Default,0.6742081447963801,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.75,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,MDA_MF-DF-ALS,0.75,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,MDP_MF-DF-PCI,0.75,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,MD_MF-DF,0.75,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,1,PCI,0.6666666666666666,1.0,Weak,"(2,2)"
LLVM,distance,2,10,3,1,ALS,0.4991228070175438,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,AP_ALS-PCI,0.4955223880597015,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,Default,0.4246268656716418,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.5114583333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,MDA_MF-DF-ALS,0.5114583333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,MDP_MF-DF-PCI,0.5114583333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,MD_MF-DF,0.5114583333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,1,PCI,0.420253164556962,1.0,Weak,"(3,2)"
LLVM,distance,2,10,1,2,ALS,0.9523809523809524,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,AP_ALS-PCI,0.9523809523809524,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,Default,0.909090909090909,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,MDA_MF-DF-ALS,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,MDP_MF-DF-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,MD_MF-DF,0.95,1.0,Weak,"(1,2)"
LLVM,distance,2,10,1,2,PCI,0.909090909090909,1.0,Weak,"(1,2)"
LLVM,distance,2,10,2,2,ALS,0.7049999999999998,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,AP_ALS-PCI,0.6947368421052632,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,Default,0.6380090497737556,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.7222222222222222,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,MDA_MF-DF-ALS,0.7222222222222222,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,MDP_MF-DF-PCI,0.7222222222222222,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,MD_MF-DF,0.7222222222222222,1.0,Weak,"(2,2)"
LLVM,distance,2,10,2,2,PCI,0.6285714285714284,1.0,Weak,"(2,2)"
LLVM,distance,2,10,3,2,ALS,0.4491228070175438,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,AP_ALS-PCI,0.4567164179104477,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,Default,0.3820895522388059,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.4770833333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,MDA_MF-DF-ALS,0.4770833333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,MDP_MF-DF-PCI,0.4770833333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,MD_MF-DF,0.4770833333333333,1.0,Weak,"(3,2)"
LLVM,distance,2,10,3,2,PCI,0.3873417721518987,1.0,Weak,"(3,2)"
LLVM,solver,2,10,1,1,ALS,0.9047619047619048,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,AP_ALS-PCI,0.9047619047619048,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,Default,0.8636363636363636,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,MDA_MF-DF-ALS,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,MDP_MF-DF-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,MD_MF-DF,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,1,PCI,0.8636363636363636,1.0,Weak,"(1,2)"
LLVM,solver,2,10,2,1,ALS,0.63,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,AP_ALS-PCI,0.663157894736842,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,Default,0.5701357466063348,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,MDA_MF-DF-ALS,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,MDP_MF-DF-PCI,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,MD_MF-DF,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,1,PCI,0.5999999999999999,1.0,Weak,"(2,2)"
LLVM,solver,2,10,3,1,ALS,0.3894736842105263,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,AP_ALS-PCI,0.4417910447761194,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,Default,0.3313432835820895,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,MDA_MF-DF-ALS,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,MDP_MF-DF-PCI,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,MD_MF-DF,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,1,PCI,0.3746835443037974,1.0,Weak,"(3,2)"
LLVM,solver,2,10,1,2,ALS,0.9047619047619048,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,AP_ALS-PCI,0.9047619047619048,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,Default,0.8636363636363636,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,MDA_MF-DF-ALS,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,MDP_MF-DF-PCI,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,MD_MF-DF,0.95,1.0,Weak,"(1,2)"
LLVM,solver,2,10,1,2,PCI,0.8636363636363636,1.0,Weak,"(1,2)"
LLVM,solver,2,10,2,2,ALS,0.63,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,AP_ALS-PCI,0.663157894736842,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,Default,0.5701357466063348,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,MDA_MF-DF-ALS,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,MDP_MF-DF-PCI,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,MD_MF-DF,0.6999999999999998,1.0,Weak,"(2,2)"
LLVM,solver,2,10,2,2,PCI,0.5999999999999999,1.0,Weak,"(2,2)"
LLVM,solver,2,10,3,2,ALS,0.3894736842105263,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,AP_ALS-PCI,0.4417910447761194,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,Default,0.3313432835820895,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,MDA_MF-DF-ALS,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,MDP_MF-DF-PCI,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,MD_MF-DF,0.4625,1.0,Weak,"(3,2)"
LLVM,solver,2,10,3,2,PCI,0.3746835443037974,1.0,Weak,"(3,2)"
lrzip,random,1,10,1,1,ALS,0.9189189189189187,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,AP_ALS-PCI,0.9189189189189187,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,Default,0.9210526315789472,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,MDA_MF-DF-ALS,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,MDP_MF-DF-PCI,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,MD_MF-DF,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,1,PCI,0.9210526315789472,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,2,1,ALS,0.7604690117252931,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,AP_ALS-PCI,0.7585034013605441,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,Default,0.7697160883280757,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.75,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,MDA_MF-DF-ALS,0.750445632798574,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,MDP_MF-DF-PCI,0.75,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,MD_MF-DF,0.750445632798574,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,1,PCI,0.767479674796748,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,3,1,ALS,0.6114739629302735,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,AP_ALS-PCI,0.6075996292863762,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,Default,0.6256786969019482,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.5975020145044319,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,MDA_MF-DF-ALS,0.5961990595611285,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,MDP_MF-DF-PCI,0.5975020145044319,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,MD_MF-DF,0.5961990595611285,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,1,PCI,0.6241035508133636,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,1,2,ALS,0.9189189189189187,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,AP_ALS-PCI,0.9189189189189187,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,Default,0.9210526315789472,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,MDA_MF-DF-ALS,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,MDP_MF-DF-PCI,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,MD_MF-DF,0.9166666666666666,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,1,2,PCI,0.9210526315789472,0.0016479492,Very Strong,"(1,1)"
lrzip,random,1,10,2,2,ALS,0.7638190954773869,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,AP_ALS-PCI,0.7636054421768707,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,Default,0.7728706624605677,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.7553956834532373,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,MDA_MF-DF-ALS,0.7540106951871657,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,MDP_MF-DF-PCI,0.7553956834532373,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,MD_MF-DF,0.7540106951871657,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,2,2,PCI,0.7707317073170731,0.0016479492,Very Strong,"(2,1)"
lrzip,random,1,10,3,2,ALS,0.616946160635481,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,AP_ALS-PCI,0.6176088971269694,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,Default,0.6309485787288405,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.6069701853344077,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,MDA_MF-DF-ALS,0.6018808777429467,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,MDP_MF-DF-PCI,0.6069701853344077,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,MD_MF-DF,0.6018808777429467,0.0016479492,Very Strong,"(3,1)"
lrzip,random,1,10,3,2,PCI,0.63145006122092,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,1,1,ALS,0.7837837837837837,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,AP_ALS-PCI,0.7837837837837837,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,Default,0.7631578947368421,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.7777777777777777,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,MDA_MF-DF-ALS,0.7777777777777777,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,MDP_MF-DF-PCI,0.7777777777777777,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,MD_MF-DF,0.7777777777777777,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,1,PCI,0.7631578947368421,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,2,1,ALS,0.559463986599665,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,AP_ALS-PCI,0.5612244897959183,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,Default,0.526813880126183,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.5557553956834532,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,MDA_MF-DF-ALS,0.552584670231729,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,MDP_MF-DF-PCI,0.5557553956834532,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,MD_MF-DF,0.552584670231729,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,1,PCI,0.5365853658536585,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,3,1,ALS,0.3881729920564872,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,AP_ALS-PCI,0.3948100092678406,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,Default,0.351165761737464,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.3928283642224013,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,MDA_MF-DF-ALS,0.3849921630094043,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,MDP_MF-DF-PCI,0.3928283642224013,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,MD_MF-DF,0.3849921630094043,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,1,PCI,0.3725730278117894,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,1,2,ALS,0.7297297297297297,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,AP_ALS-PCI,0.7297297297297297,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,Default,0.7105263157894736,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.7222222222222222,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,MDA_MF-DF-ALS,0.7222222222222222,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,MDP_MF-DF-PCI,0.7222222222222222,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,MD_MF-DF,0.7222222222222222,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,1,2,PCI,0.7105263157894736,0.0016479492,Very Strong,"(1,1)"
lrzip,distance,1,10,2,2,ALS,0.5175879396984924,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,AP_ALS-PCI,0.5187074829931972,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,Default,0.4873817034700315,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.5089928057553957,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,MDA_MF-DF-ALS,0.5062388591800356,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,MDP_MF-DF-PCI,0.5089928057553957,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,MD_MF-DF,0.5062388591800356,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,2,2,PCI,0.4959349593495934,0.0016479492,Very Strong,"(2,1)"
lrzip,distance,1,10,3,2,ALS,0.3650485436893203,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,AP_ALS-PCI,0.3690454124189063,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,Default,0.3302459278185883,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.3601933924254633,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,MDA_MF-DF-ALS,0.3532523510971786,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,MDP_MF-DF-PCI,0.3601933924254633,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,MD_MF-DF,0.3532523510971786,0.0016479492,Very Strong,"(3,1)"
lrzip,distance,1,10,3,2,PCI,0.348259576701067,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,1,1,ALS,0.6486486486486486,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,AP_ALS-PCI,0.6486486486486486,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,Default,0.6578947368421053,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,MDA_MF-DF-ALS,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,MDP_MF-DF-PCI,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,MD_MF-DF,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,1,PCI,0.6578947368421053,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,2,1,ALS,0.4237855946398659,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,AP_ALS-PCI,0.4268707482993197,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,Default,0.4290220820189274,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.4190647482014388,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,MDA_MF-DF-ALS,0.4153297682709447,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,MDP_MF-DF-PCI,0.4190647482014388,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,MD_MF-DF,0.4153297682709447,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,1,PCI,0.4390243902439024,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,3,1,ALS,0.2806707855251544,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,AP_ALS-PCI,0.288044485634847,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,Default,0.2805812839348451,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.2838436744560838,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,MDA_MF-DF-ALS,0.2760579937304075,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,MDP_MF-DF-PCI,0.2838436744560838,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,MD_MF-DF,0.2760579937304075,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,1,PCI,0.3010320097953472,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,1,2,ALS,0.6486486486486486,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,AP_ALS-PCI,0.6486486486486486,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,Default,0.6578947368421053,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,MDA_MF-DF-ALS,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,MDP_MF-DF-PCI,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,MD_MF-DF,0.6388888888888888,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,1,2,PCI,0.6578947368421053,0.0016479492,Very Strong,"(1,1)"
lrzip,solver,1,10,2,2,ALS,0.4254606365159128,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,AP_ALS-PCI,0.4268707482993197,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,Default,0.4305993690851734,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.4208633093525179,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,MDA_MF-DF-ALS,0.4171122994652406,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,MDP_MF-DF-PCI,0.4208633093525179,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,MD_MF-DF,0.4171122994652406,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,2,2,PCI,0.4390243902439024,0.0016479492,Very Strong,"(2,1)"
lrzip,solver,1,10,3,2,ALS,0.2834951456310679,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,2,AP_ALS-PCI,0.2884151992585727,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,2,Default,0.2831363781539444,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.2868654311039484,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,2,MDA_MF-DF-ALS,0.2789968652037617,0.0016479492,Very Strong,"(3,1)"
lrzip,solver,1,10,3,2,MDP_MF-DF-PCI,0.2868654311039484,0.0016479492,Very Strong,"(3,1)"
