system,strategy,sample_size_source_t,sample_size,coverage_t,metric,coverage
Dune,random,3,291,1,AP_ALS-PCI,0.8823529411764705
Dune,random,3,291,1,Default,0.8793103448275861
Dune,random,3,291,1,MDAP_MF-DF-ALS-PCI,0.88
Dune,random,3,291,1,MDA_MF-DF-ALS,0.88
Dune,random,3,291,1,MDP_MF-DF-PCI,0.8653846153846154
Dune,random,3,291,1,MD_MF-DF,0.8653846153846154
Dune,random,3,291,1,PCI,0.8793103448275861
Dune,random,3,291,2,ALS,0.768052276559865
Dune,random,3,291,2,AP_ALS-PCI,0.768052276559865
Dune,random,3,291,2,Default,0.7519923126201153
Dune,random,3,291,2,MDAP_MF-DF-ALS-PCI,0.763125
Dune,random,3,291,2,MDA_MF-DF-ALS,0.763125
Dune,random,3,291,2,MDP_MF-DF-PCI,0.7373662884927067
Dune,random,3,291,2,MD_MF-DF,0.7373662884927067
Dune,random,3,291,2,PCI,0.761346405228758
Dune,random,3,291,3,ALS,0.6541674606955692
Dune,random,3,291,3,AP_ALS-PCI,0.6541674606955692
Dune,random,3,291,3,Default,0.619238746351206
Dune,random,3,291,3,MDAP_MF-DF-ALS-PCI,0.6462614971895758
Dune,random,3,291,3,MDA_MF-DF-ALS,0.6462614971895758
Dune,random,3,291,3,MDP_MF-DF-PCI,0.613659712875729
Dune,random,3,291,3,MD_MF-DF,0.613659712875729
Dune,random,3,291,3,PCI,0.6425200065327453
Dune,solver,1,8,1,ALS,0.6517647058823529
Dune,solver,1,8,1,AP_ALS-PCI,0.6517647058823529
Dune,solver,1,8,1,Default,0.6401724137931033
Dune,solver,1,8,1,MDAP_MF-DF-ALS-PCI,0.6448
Dune,solver,1,8,1,MDA_MF-DF-ALS,0.6448
Dune,solver,1,8,1,MDP_MF-DF-PCI,0.6392307692307692
Dune,solver,1,8,1,MD_MF-DF,0.6392307692307692
Dune,solver,1,8,1,PCI,0.6401724137931033
Dune,solver,1,8,2,ALS,0.41832209106239454
Dune,solver,1,8,2,AP_ALS-PCI,0.41832209106239454
Dune,solver,1,8,2,Default,0.3953875720691864
Dune,solver,1,8,2,MDAP_MF-DF-ALS-PCI,0.40835387323943656
Dune,solver,1,8,2,MDA_MF-DF-ALS,0.40835387323943656
Dune,solver,1,8,2,MDP_MF-DF-PCI,0.4012398703403565
Dune,solver,1,8,2,MD_MF-DF,0.4012398703403565
Dune,solver,1,8,2,PCI,0.3997712418300653
Dune,solver,1,8,3,ALS,0.26819199618866124
Dune,solver,1,8,3,AP_ALS-PCI,0.26819199618866124
Dune,solver,1,8,3,Default,0.23985212782301424
Dune,solver,1,8,3,MDAP_MF-DF-ALS-PCI,0.2580218446601941
Dune,solver,1,8,3,MDA_MF-DF-ALS,0.2580218446601941
Dune,solver,1,8,3,MDP_MF-DF-PCI,0.25103017048003584
Dune,solver,1,8,3,MD_MF-DF,0.25103017048003584
Dune,solver,1,8,3,PCI,0.2482749469214437
Dune,solver,2,49,1,ALS,0.7962745098039216
Dune,solver,2,49,1,AP_ALS-PCI,0.7962745098039216
Dune,solver,2,49,1,Default,0.7893103448275862
Dune,solver,2,49,1,MDAP_MF-DF-ALS-PCI,0.7922
Dune,solver,2,49,1,MDA_MF-DF-ALS,0.7922
Dune,solver,2,49,1,MDP_MF-DF-PCI,0.7809615384615384
Dune,solver,2,49,1,MD_MF-DF,0.7809615384615384
Dune,solver,2,49,1,PCI,0.7893103448275862
Dune,solver,2,49,2,ALS,0.604654300168634
Dune,solver,2,49,2,AP_ALS-PCI,0.604654300168634
Dune,solver,2,49,2,Default,0.5818770019218449
Dune,solver,2,49,2,MDAP_MF-DF-ALS-PCI,0.5963996478873239
Dune,solver,2,49,2,MDA_MF-DF-ALS,0.5963996478873239
Dune,solver,2,49,2,MDP_MF-DF-PCI,0.5803241491085899
Dune,solver,2,49,2,MD_MF-DF,0.5803241491085899
Dune,solver,2,49,2,PCI,0.5885816993464051
Dune,solver,2,49,3,ALS,0.44725940924249635
Dune,solver,2,49,3,AP_ALS-PCI,0.44725940924249635
Dune,solver,2,49,3,Default,0.40948648025810414
Dune,solver,2,49,3,MDAP_MF-DF-ALS-PCI,0.4364377874297394
Dune,solver,2,49,3,MDA_MF-DF-ALS,0.4364377874297394
Dune,solver,2,49,3,MDP_MF-DF-PCI,0.41911563481381786
Dune,solver,2,49,3,MD_MF-DF,0.41911563481381786
Dune,solver,2,49,3,PCI,0.42402621264086227
Dune,solver,3,291,1,ALS,0.8823529411764705
Dune,solver,3,291,1,AP_ALS-PCI,0.8823529411764705
Dune,solver,3,291,1,Default,0.8793103448275861
Dune,solver,3,291,1,MDAP_MF-DF-ALS-PCI,0.88
Dune,solver,3,291,1,MDA_MF-DF-ALS,0.88
Dune,solver,3,291,1,MDP_MF-DF-PCI,0.8653846153846154
Dune,solver,3,291,1,MD_MF-DF,0.8653846153846154
Dune,solver,3,291,1,PCI,0.8793103448275861
Dune,solver,3,291,2,ALS,0.7567200674536255
Dune,solver,3,291,2,AP_ALS-PCI,0.7567200674536255
Dune,solver,3,291,2,Default,0.7401345291479821
Dune,solver,3,291,2,MDAP_MF-DF-ALS-PCI,0.751294014084507
Dune,solver,3,291,2,MDA_MF-DF-ALS,0.751294014084507
Dune,solver,3,291,2,MDP_MF-DF-PCI,0.7264748784440842
Dune,solver,3,291,2,MD_MF-DF,0.7264748784440842
Dune,solver,3,291,2,PCI,0.7492483660130718
Dune,solver,3,291,3,ALS,0.627501786565031
Dune,solver,3,291,3,AP_ALS-PCI,0.627501786565031
Dune,solver,3,291,3,Default,0.5914599016746043
Dune,solver,3,291,3,MDAP_MF-DF-ALS-PCI,0.6185194174757281
Dune,solver,3,291,3,MDA_MF-DF-ALS,0.6185194174757281
Dune,solver,3,291,3,MDP_MF-DF-PCI,0.5885587707492149
Dune,solver,3,291,3,MD_MF-DF,0.5885587707492149
Dune,solver,3,291,3,PCI,0.6133749795851706
HSMGP,distance,1,8,1,ALS,0.5818181818181817
HSMGP,distance,1,8,1,AP_ALS-PCI,0.5818181818181817
HSMGP,distance,1,8,1,Default,0.5666666666666667
HSMGP,distance,1,8,1,MDAP_MF-DF-ALS-PCI,0.574074074074074
HSMGP,distance,1,8,1,MDA_MF-DF-ALS,0.574074074074074
HSMGP,distance,1,8,1,MDP_MF-DF-PCI,0.574074074074074
HSMGP,distance,1,8,1,MD_MF-DF,0.574074074074074
HSMGP,distance,1,8,1,PCI,0.5666666666666667
HSMGP,distance,1,8,2,ALS,0.3443565780014378
HSMGP,distance,1,8,2,AP_ALS-PCI,0.3443565780014378
HSMGP,distance,1,8,2,Default,0.3192124105011933
HSMGP,distance,1,8,2,MDAP_MF-DF-ALS-PCI,0.33507853403141363
HSMGP,distance,1,8,2,MDA_MF-DF-ALS,0.33507853403141363
HSMGP,distance,1,8,2,MDP_MF-DF-PCI,0.33507853403141363
HSMGP,distance,1,8,2,MD_MF-DF,0.33507853403141363
HSMGP,distance,1,8,2,PCI,0.3236009732360097
HSMGP,distance,1,8,3,ALS,0.20752269779507132
HSMGP,distance,1,8,3,AP_ALS-PCI,0.20752269779507132
HSMGP,distance,1,8,3,Default,0.1795691165859189
HSMGP,distance,1,8,3,MDAP_MF-DF-ALS-PCI,0.1991012789491876
HSMGP,distance,1,8,3,MDA_MF-DF-ALS,0.1991012789491876
HSMGP,distance,1,8,3,MDP_MF-DF-PCI,0.1991012789491876
HSMGP,distance,1,8,3,MD_MF-DF,0.1991012789491876
HSMGP,distance,1,8,3,PCI,0.187465840772454
HSMGP,distance,2,49,1,ALS,0.7090909090909091
HSMGP,distance,2,49,1,AP_ALS-PCI,0.7090909090909091
HSMGP,distance,2,49,1,Default,0.6833333333333332
HSMGP,distance,2,49,1,MDAP_MF-DF-ALS-PCI,0.7037037037037037
HSMGP,distance,2,49,1,MDA_MF-DF-ALS,0.7037037037037037
HSMGP,distance,2,49,1,MDP_MF-DF-PCI,0.7037037037037037
HSMGP,distance,2,49,1,MD_MF-DF,0.7037037037037037
HSMGP,distance,2,49,1,PCI,0.6833333333333332
HSMGP,distance,2,49,2,ALS,0.4946081955427749
HSMGP,distance,2,49,2,AP_ALS-PCI,0.4946081955427749
HSMGP,distance,2,49,2,Default,0.4504773269689737
HSMGP,distance,2,49,2,MDAP_MF-DF-ALS-PCI,0.4861630516080777
HSMGP,distance,2,49,2,MDA_MF-DF-ALS,0.4861630516080777
HSMGP,distance,2,49,2,MDP_MF-DF-PCI,0.4861630516080777
HSMGP,distance,2,49,2,MD_MF-DF,0.4861630516080777
HSMGP,distance,2,49,2,PCI,0.4574209245742092
HSMGP,distance,2,49,3,ALS,0.3415786548082268
HSMGP,distance,2,49,3,AP_ALS-PCI,0.3415786548082268
HSMGP,distance,2,49,3,Default,0.2886643988592241
HSMGP,distance,2,49,3,MDAP_MF-DF-ALS-PCI,0.3320329860253814
HSMGP,distance,2,49,3,MDA_MF-DF-ALS,0.3320329860253814
HSMGP,distance,2,49,3,MDP_MF-DF-PCI,0.3320329860253814
HSMGP,distance,2,49,3,MD_MF-DF,0.3320329860253814
HSMGP,distance,2,49,3,PCI,0.3026416469302241
HSMGP,distance,3,291,1,ALS,0.8363636363636363
HSMGP,distance,3,291,1,AP_ALS-PCI,0.8363636363636363
HSMGP,distance,3,291,1,Default,0.8333333333333333
HSMGP,distance,3,291,1,MDAP_MF-DF-ALS-PCI,0.8333333333333333
HSMGP,distance,3,291,1,MDA_MF-DF-ALS,0.8333333333333333
HSMGP,distance,3,291,1,MDP_MF-DF-PCI,0.8333333333333333
HSMGP,distance,3,291,1,MD_MF-DF,0.8333333333333333
HSMGP,distance,3,291,1,PCI,0.8333333333333333
HSMGP,distance,3,291,2,ALS,0.6556434219985622
HSMGP,distance,3,291,2,AP_ALS-PCI,0.6556434219985622
HSMGP,distance,3,291,2,Default,0.6312649164677803
HSMGP,distance,3,291,2,MDAP_MF-DF-ALS-PCI,0.6484667165295438
HSMGP,distance,3,291,2,MDA_MF-DF-ALS,0.6484667165295438
HSMGP,distance,3,291,2,MDP_MF-DF-PCI,0.6484667165295438
HSMGP,distance,3,291,2,MD_MF-DF,0.6484667165295438
HSMGP,distance,3,291,2,PCI,0.639294403892944
HSMGP,distance,3,291,3,ALS,0.4982397628312025
HSMGP,distance,3,291,3,AP_ALS-PCI,0.4982397628312025
HSMGP,distance,3,291,3,Default,0.4539394564134281
HSMGP,distance,3,291,3,MDAP_MF-DF-ALS-PCI,0.48832156436719176
HSMGP,distance,3,291,3,MDA_MF-DF-ALS,0.48832156436719176
HSMGP,distance,3,291,3,MDP_MF-DF-PCI,0.48832156436719176
HSMGP,distance,3,291,3,MD_MF-DF,0.48832156436719176
HSMGP,distance,3,291,3,PCI,0.4726179631991256
HSMGP,random,1,8,1,ALS,0.7898181818181819
HSMGP,random,1,8,1,AP_ALS-PCI,0.7898181818181819
HSMGP,random,1,8,1,Default,0.7905
HSMGP,random,1,8,1,MDAP_MF-DF-ALS-PCI,0.7859259259259258
HSMGP,random,1,8,1,MDA_MF-DF-ALS,0.7859259259259258
HSMGP,random,1,8,1,MDP_MF-DF-PCI,0.7859259259259258
HSMGP,random,1,8,1,MD_MF-DF,0.7859259259259258
HSMGP,random,1,8,1,PCI,0.7905
HSMGP,random,1,8,2,ALS,0.5606038820992092
HSMGP,random,1,8,2,AP_ALS-PCI,0.5606038820992092
HSMGP,random,1,8,2,Default,0.5406801909307876
HSMGP,random,1,8,2,MDAP_MF-DF-ALS-PCI,0.5515033657442033
HSMGP,random,1,8,2,MDA_MF-DF-ALS,0.5515033657442033
HSMGP,random,1,8,2,MDP_MF-DF-PCI,0.5515033657442033
HSMGP,random,1,8,2,MD_MF-DF,0.5515033657442033
HSMGP,random,1,8,2,PCI,0.5468369829683698
HSMGP,random,1,8,3,ALS,0.37923383361126545
HSMGP,random,1,8,3,AP_ALS-PCI,0.37923383361126545
HSMGP,random,1,8,3,Default,0.3449001821118097
HSMGP,random,1,8,3,MDAP_MF-DF-ALS-PCI,0.36786035257518146
HSMGP,random,1,8,3,MDA_MF-DF-ALS,0.36786035257518146
HSMGP,random,1,8,3,MDP_MF-DF-PCI,0.36786035257518146
HSMGP,random,1,8,3,MD_MF-DF,0.36786035257518146
HSMGP,random,1,8,3,PCI,0.3577351065767899
HSMGP,random,2,49,1,ALS,0.8727272727272726
HSMGP,random,2,49,1,AP_ALS-PCI,0.8727272727272726
HSMGP,random,2,49,1,Default,0.8833333333333333
HSMGP,random,2,49,1,MDAP_MF-DF-ALS-PCI,0.8703703703703703
HSMGP,random,2,49,1,MDA_MF-DF-ALS,0.8703703703703703
HSMGP,random,2,49,1,MDP_MF-DF-PCI,0.8703703703703703
HSMGP,random,2,49,1,MD_MF-DF,0.8703703703703703
HSMGP,random,2,49,1,PCI,0.8833333333333333
HSMGP,random,2,49,2,ALS,0.7281524083393243
HSMGP,random,2,49,2,AP_ALS-PCI,0.7281524083393243
HSMGP,random,2,49,2,Default,0.7298389021479713
HSMGP,random,2,49,2,MDAP_MF-DF-ALS-PCI,0.7224083769633506
HSMGP,random,2,49,2,MDA_MF-DF-ALS,0.7224083769633506
HSMGP,random,2,49,2,MDP_MF-DF-PCI,0.7224083769633506
HSMGP,random,2,49,2,MD_MF-DF,0.7224083769633506
HSMGP,random,2,49,2,PCI,0.7385705596107056
HSMGP,random,2,49,3,ALS,0.5774254215304798
HSMGP,random,2,49,3,AP_ALS-PCI,0.5774254215304798
HSMGP,random,2,49,3,Default,0.5580981342129676
HSMGP,random,2,49,3,MDAP_MF-DF-ALS-PCI,0.567853439336329
HSMGP,random,2,49,3,MDA_MF-DF-ALS,0.567853439336329
HSMGP,random,2,49,3,MDP_MF-DF-PCI,0.567853439336329
HSMGP,random,2,49,3,MD_MF-DF,0.567853439336329
HSMGP,random,2,49,3,PCI,0.5782663508835852
HSMGP,random,3,291,1,ALS,0.8727272727272726
HSMGP,random,3,291,1,AP_ALS-PCI,0.8727272727272726
HSMGP,random,3,291,1,Default,0.8833333333333333
HSMGP,random,3,291,1,MDAP_MF-DF-ALS-PCI,0.8703703703703703
HSMGP,random,3,291,1,MDA_MF-DF-ALS,0.8703703703703703
HSMGP,random,3,291,1,MDP_MF-DF-PCI,0.8703703703703703
HSMGP,random,3,291,1,MD_MF-DF,0.8703703703703703
HSMGP,random,3,291,1,PCI,0.8833333333333333
HSMGP,random,3,291,2,ALS,0.7540258806613948
HSMGP,random,3,291,2,AP_ALS-PCI,0.7540258806613948
HSMGP,random,3,291,2,Default,0.7618257756563246
HSMGP,random,3,291,2,MDAP_MF-DF-ALS-PCI,0.749326851159312
HSMGP,random,3,291,2,MDA_MF-DF-ALS,0.749326851159312
HSMGP,random,3,291,2,MDP_MF-DF-PCI,0.749326851159312
HSMGP,random,3,291,2,MD_MF-DF,0.749326851159312
HSMGP,random,3,291,2,PCI,0.7711800486618005
HSMGP,random,3,291,3,ALS,0.6398401889938854
HSMGP,random,3,291,3,AP_ALS-PCI,0.6398401889938854
HSMGP,random,3,291,3,Default,0.6342816891729375
HSMGP,random,3,291,3,MDAP_MF-DF-ALS-PCI,0.6326117228778826
HSMGP,random,3,291,3,MDA_MF-DF-ALS,0.6326117228778826
HSMGP,random,3,291,3,MDP_MF-DF-PCI,0.6326117228778826
HSMGP,random,3,291,3,MD_MF-DF,0.6326117228778826
HSMGP,random,3,291,3,PCI,0.6578812169794134
HSMGP,solver,1,8,1,ALS,0.6405454545454545
HSMGP,solver,1,8,1,AP_ALS-PCI,0.6405454545454545
HSMGP,solver,1,8,1,Default,0.625
HSMGP,solver,1,8,1,MDAP_MF-DF-ALS-PCI,0.6338888888888888
HSMGP,solver,1,8,1,MDA_MF-DF-ALS,0.6338888888888888
HSMGP,solver,1,8,1,MDP_MF-DF-PCI,0.6338888888888888
HSMGP,solver,1,8,1,MD_MF-DF,0.6338888888888888
HSMGP,solver,1,8,1,PCI,0.625
HSMGP,solver,1,8,2,ALS,0.40733285406182596
HSMGP,solver,1,8,2,AP_ALS-PCI,0.40733285406182596
HSMGP,solver,1,8,2,Default,0.3816109785202863
HSMGP,solver,1,8,2,MDAP_MF-DF-ALS-PCI,0.3981824981301421
HSMGP,solver,1,8,2,MDA_MF-DF-ALS,0.3981824981301421
HSMGP,solver,1,8,2,MDP_MF-DF-PCI,0.3981824981301421
HSMGP,solver,1,8,2,MD_MF-DF,0.3981824981301421
HSMGP,solver,1,8,2,PCI,0.3868187347931873
HSMGP,solver,1,8,3,ALS,0.25842366129331107
HSMGP,solver,1,8,3,AP_ALS-PCI,0.25842366129331107
HSMGP,solver,1,8,3,Default,0.22922963268391572
HSMGP,solver,1,8,3,MDAP_MF-DF-ALS-PCI,0.24919658288479574
HSMGP,solver,1,8,3,MDA_MF-DF-ALS,0.24919658288479574
HSMGP,solver,1,8,3,MDP_MF-DF-PCI,0.24919658288479574
HSMGP,solver,1,8,3,MD_MF-DF,0.24919658288479574
HSMGP,solver,1,8,3,PCI,0.2389218436873747
HSMGP,solver,2,49,1,ALS,0.770909090909091
HSMGP,solver,2,49,1,AP_ALS-PCI,0.770909090909091
HSMGP,solver,2,49,1,Default,0.7651666666666667
HSMGP,solver,2,49,1,MDAP_MF-DF-ALS-PCI,0.7666666666666666
HSMGP,solver,2,49,1,MDA_MF-DF-ALS,0.7666666666666666
HSMGP,solver,2,49,1,MDP_MF-DF-PCI,0.7666666666666666
HSMGP,solver,2,49,1,MD_MF-DF,0.7666666666666666
HSMGP,solver,2,49,1,PCI,0.7651666666666667
HSMGP,solver,2,49,2,ALS,0.5742918763479511
HSMGP,solver,2,49,2,AP_ALS-PCI,0.5742918763479511
HSMGP,solver,2,49,2,Default,0.5531384248210024
HSMGP,solver,2,49,2,MDAP_MF-DF-ALS-PCI,0.5665220643231114
HSMGP,solver,2,49,2,MDA_MF-DF-ALS,0.5665220643231114
HSMGP,solver,2,49,2,MDP_MF-DF-PCI,0.5665220643231114
HSMGP,solver,2,49,2,MD_MF-DF,0.5665220643231114
HSMGP,solver,2,49,2,PCI,0.560243309002433
HSMGP,solver,2,49,3,ALS,0.41715073188808593
HSMGP,solver,2,49,3,AP_ALS-PCI,0.41715073188808593
HSMGP,solver,2,49,3,Default,0.3825773975191561
HSMGP,solver,2,49,3,MDAP_MF-DF-ALS-PCI,0.4072890227643079
HSMGP,solver,2,49,3,MDA_MF-DF-ALS,0.4072890227643079
HSMGP,solver,2,49,3,MDP_MF-DF-PCI,0.4072890227643079
HSMGP,solver,2,49,3,MD_MF-DF,0.4072890227643079
HSMGP,solver,2,49,3,PCI,0.3980295135725997
HSMGP,solver,3,291,1,ALS,0.8703636363636362
HSMGP,solver,3,291,1,AP_ALS-PCI,0.8703636363636362
HSMGP,solver,3,291,1,Default,0.8781666666666667
HSMGP,solver,3,291,1,MDAP_MF-DF-ALS-PCI,0.8679629629629629
HSMGP,solver,3,291,1,MDA_MF-DF-ALS,0.8679629629629629
HSMGP,solver,3,291,1,MDP_MF-DF-PCI,0.8679629629629629
HSMGP,solver,3,291,1,MD_MF-DF,0.8679629629629629
HSMGP,solver,3,291,1,PCI,0.8781666666666667
HSMGP,solver,3,291,2,ALS,0.737469446441409
HSMGP,solver,3,291,2,AP_ALS-PCI,0.737469446441409
HSMGP,solver,3,291,2,Default,0.7370047732696896
HSMGP,solver,3,291,2,MDAP_MF-DF-ALS-PCI,0.7321989528795811
HSMGP,solver,3,291,2,MDA_MF-DF-ALS,0.7321989528795811
HSMGP,solver,3,291,2,MDP_MF-DF-PCI,0.7321989528795811
HSMGP,solver,3,291,2,MD_MF-DF,0.7321989528795811
HSMGP,solver,3,291,2,PCI,0.7460948905109488
HSMGP,solver,3,291,3,ALS,0.6050314989809152
HSMGP,solver,3,291,3,AP_ALS-PCI,0.6050314989809152
HSMGP,solver,3,291,3,Default,0.5858804934199223
HSMGP,solver,3,291,3,MDAP_MF-DF-ALS-PCI,0.5966357216927559
HSMGP,solver,3,291,3,MDA_MF-DF-ALS,0.5966357216927559
HSMGP,solver,3,291,3,MDP_MF-DF-PCI,0.5966357216927559
HSMGP,solver,3,291,3,MD_MF-DF,0.5966357216927559
HSMGP,solver,3,291,3,PCI,0.6078994352341046
HSQLDB,distance,1,3,1,ALS,0.7220689655172413
HSQLDB,distance,1,3,1,AP_ALS-PCI,0.7220689655172413
HSQLDB,distance,1,3,1,Default,0.7233333333333333
HSQLDB,distance,1,3,1,MDAP_MF-DF-ALS-PCI,0.7171428571428571
HSQLDB,distance,1,3,1,MDA_MF-DF-ALS,0.7171428571428571
HSQLDB,distance,1,3,1,MDP_MF-DF-PCI,0.7026666666666666
HSQLDB,distance,1,3,1,MD_MF-DF,0.7026666666666666
HSQLDB,distance,1,3,1,PCI,0.7233333333333333
HSQLDB,distance,1,3,2,ALS,0.4302356020942408
HSQLDB,distance,1,3,2,AP_ALS-PCI,0.430510752688172
HSQLDB,distance,1,3,2,Default,0.4397394789579158
HSQLDB,distance,1,3,2,MDAP_MF-DF-ALS-PCI,0.4252722063037249
HSQLDB,distance,1,3,2,MDA_MF-DF-ALS,0.422683615819209
HSQLDB,distance,1,3,2,MDP_MF-DF-PCI,0.4156857855361596
HSQLDB,distance,1,3,2,MD_MF-DF,0.4135467980295566
HSQLDB,distance,1,3,2,PCI,0.44143153526970946
HSQLDB,distance,1,3,3,ALS,0.2322772277227722
HSQLDB,distance,1,3,3,AP_ALS-PCI,0.23348137535816615
HSQLDB,distance,1,3,3,Default,0.24391994779203824
HSQLDB,distance,1,3,3,MDAP_MF-DF-ALS-PCI,0.23014843749999997
HSQLDB,distance,1,3,3,MDA_MF-DF-ALS,0.22547458893871444
HSQLDB,distance,1,3,3,MDP_MF-DF-PCI,0.22643805309734508
HSQLDB,distance,1,3,3,MD_MF-DF,0.22258211678832113
HSQLDB,distance,1,3,3,PCI,0.24749576988155664
HSQLDB,distance,2,12,1,ALS,0.8551724137931034
HSQLDB,distance,2,12,1,AP_ALS-PCI,0.8551724137931034
HSQLDB,distance,2,12,1,Default,0.8424242424242425
HSQLDB,distance,2,12,1,MDAP_MF-DF-ALS-PCI,0.85
HSQLDB,distance,2,12,1,MDA_MF-DF-ALS,0.85
HSQLDB,distance,2,12,1,MDP_MF-DF-PCI,0.8266666666666665
HSQLDB,distance,2,12,1,MD_MF-DF,0.8266666666666665
HSQLDB,distance,2,12,1,PCI,0.8424242424242425
HSQLDB,distance,2,12,2,ALS,0.641282722513089
HSQLDB,distance,2,12,2,AP_ALS-PCI,0.6403763440860214
HSQLDB,distance,2,12,2,Default,0.6337875751503005
HSQLDB,distance,2,12,2,MDAP_MF-DF-ALS-PCI,0.6305730659025788
HSQLDB,distance,2,12,2,MDA_MF-DF-ALS,0.6271751412429378
HSQLDB,distance,2,12,2,MDP_MF-DF-PCI,0.6009476309226932
HSQLDB,distance,2,12,2,MD_MF-DF,0.5983497536945812
HSQLDB,distance,2,12,2,PCI,0.6341701244813277
HSQLDB,distance,2,12,3,ALS,0.42518481848184814
HSQLDB,distance,2,12,3,AP_ALS-PCI,0.4235709169054441
HSQLDB,distance,2,12,3,Default,0.429541005003263
HSQLDB,distance,2,12,3,MDAP_MF-DF-ALS-PCI,0.41480078125
HSQLDB,distance,2,12,3,MDA_MF-DF-ALS,0.40728325859491776
HSQLDB,distance,2,12,3,MDP_MF-DF-PCI,0.3917730720606826
HSQLDB,distance,2,12,3,MD_MF-DF,0.38610705596107053
HSQLDB,distance,2,12,3,PCI,0.4310273144790911
HSQLDB,distance,3,33,1,ALS,0.8620689655172413
HSQLDB,distance,3,33,1,AP_ALS-PCI,0.8620689655172413
HSQLDB,distance,3,33,1,Default,0.8484848484848484
HSQLDB,distance,3,33,1,MDAP_MF-DF-ALS-PCI,0.8571428571428571
HSQLDB,distance,3,33,1,MDA_MF-DF-ALS,0.8571428571428571
HSQLDB,distance,3,33,1,MDP_MF-DF-PCI,0.8333333333333333
HSQLDB,distance,3,33,1,MD_MF-DF,0.8333333333333333
HSQLDB,distance,3,33,1,PCI,0.8484848484848484
HSQLDB,distance,3,33,2,ALS,0.7023298429319372
HSQLDB,distance,3,33,2,AP_ALS-PCI,0.7024462365591398
HSQLDB,distance,3,33,2,Default,0.6838476953907815
HSQLDB,distance,3,33,2,MDAP_MF-DF-ALS-PCI,0.6943266475644698
HSQLDB,distance,3,33,2,MDA_MF-DF-ALS,0.6901412429378531
HSQLDB,distance,3,33,2,MDP_MF-DF-PCI,0.6566583541147132
HSQLDB,distance,3,33,2,MD_MF-DF,0.6534729064039407
HSQLDB,distance,3,33,2,PCI,0.6851867219917013
HSQLDB,distance,3,33,3,ALS,0.5234521452145214
HSQLDB,distance,3,33,3,AP_ALS-PCI,0.5228689111747851
HSQLDB,distance,3,33,3,Default,0.5122362410267566
HSQLDB,distance,3,33,3,MDAP_MF-DF-ALS-PCI,0.5156249999999999
HSQLDB,distance,3,33,3,MDA_MF-DF-ALS,0.505949177877429
HSQLDB,distance,3,33,3,MDP_MF-DF-PCI,0.47687737041719336
HSQLDB,distance,3,33,3,MD_MF-DF,0.4698144768856447
HSQLDB,distance,3,33,3,PCI,0.5143606478124244
HSQLDB,random,1,3,1,ALS,0.7344827586206896
HSQLDB,random,1,3,1,AP_ALS-PCI,0.7344827586206896
HSQLDB,random,1,3,1,Default,0.7281818181818182
HSQLDB,random,1,3,1,MDAP_MF-DF-ALS-PCI,0.7282142857142857
HSQLDB,random,1,3,1,MDA_MF-DF-ALS,0.7282142857142857
HSQLDB,random,1,3,1,MDP_MF-DF-PCI,0.713
HSQLDB,random,1,3,1,MD_MF-DF,0.713
HSQLDB,random,1,3,1,PCI,0.7281818181818182
HSQLDB,random,1,3,2,ALS,0.4417015706806282
HSQLDB,random,1,3,2,AP_ALS-PCI,0.4420430107526881
HSQLDB,random,1,3,2,Default,0.44124248496993984
HSQLDB,random,1,3,2,MDAP_MF-DF-ALS-PCI,0.43785100286532946
HSQLDB,random,1,3,2,MDA_MF-DF-ALS,0.4345197740112994
HSQLDB,random,1,3,2,MDP_MF-DF-PCI,0.42735660847880297
HSQLDB,random,1,3,2,MD_MF-DF,0.4245812807881773
HSQLDB,random,1,3,2,PCI,0.44215767634854763
HSQLDB,random,1,3,3,ALS,0.23866996699669962
HSQLDB,random,1,3,3,AP_ALS-PCI,0.24015759312320914
HSQLDB,random,1,3,3,Default,0.24247552751794643
HSQLDB,random,1,3,3,MDAP_MF-DF-ALS-PCI,0.2392734375
HSQLDB,random,1,3,3,MDA_MF-DF-ALS,0.23326980568011954
HSQLDB,random,1,3,3,MDP_MF-DF-PCI,0.2348324905183312
HSQLDB,random,1,3,3,MD_MF-DF,0.22983880778588803
HSQLDB,random,1,3,3,PCI,0.24496736765772295
HSQLDB,random,2,12,1,ALS,0.8589655172413793
HSQLDB,random,2,12,1,AP_ALS-PCI,0.8589655172413793
HSQLDB,random,2,12,1,Default,0.8457575757575758
HSQLDB,random,2,12,1,MDAP_MF-DF-ALS-PCI,0.8539285714285714
HSQLDB,random,2,12,1,MDA_MF-DF-ALS,0.8539285714285714
HSQLDB,random,2,12,1,MDP_MF-DF-PCI,0.8303333333333334
HSQLDB,random,2,12,1,MD_MF-DF,0.8303333333333334
HSQLDB,random,2,12,1,PCI,0.8457575757575758
HSQLDB,random,2,12,2,ALS,0.6717277486910994
HSQLDB,random,2,12,2,AP_ALS-PCI,0.6720430107526881
HSQLDB,random,2,12,2,Default,0.6538076152304609
HSQLDB,random,2,12,2,MDAP_MF-DF-ALS-PCI,0.6657020057306591
HSQLDB,random,2,12,2,MDA_MF-DF-ALS,0.6614406779661016
HSQLDB,random,2,12,2,MDP_MF-DF-PCI,0.6316708229426433
HSQLDB,random,2,12,2,MD_MF-DF,0.6283743842364532
HSQLDB,random,2,12,2,PCI,0.6551244813278008
