system,strategy,sample_size_source_t,sample_size,coverage_t,run,metric,coverage
BerkeleyDBC,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.30689655172413793
BerkeleyDBC,solver,1,10,3,1,MDA_MF-DF-ALS,0.30689655172413793
BerkeleyDBC,solver,1,10,3,1,MDP_MF-DF-PCI,0.30689655172413793
BerkeleyDBC,solver,1,10,3,1,MD_MF-DF,0.30689655172413793
BerkeleyDBC,solver,1,10,3,1,PCI,0.35340729001584786
BerkeleyDBC,solver,1,10,1,2,ALS,0.72727272727272729
BerkeleyDBC,solver,1,10,1,2,AP_ALS-PCI,0.72727272727272729
BerkeleyDBC,solver,1,10,1,2,Default,0.74285714285714288
BerkeleyDBC,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.71875
BerkeleyDBC,solver,1,10,1,2,MDA_MF-DF-ALS,0.71875
BerkeleyDBC,solver,1,10,1,2,MDP_MF-DF-PCI,0.71875
BerkeleyDBC,solver,1,10,1,2,MD_MF-DF,0.71875
BerkeleyDBC,solver,1,10,1,2,PCI,0.74285714285714288
BerkeleyDBC,solver,1,10,2,2,ALS,0.49596774193548387
BerkeleyDBC,solver,1,10,2,2,AP_ALS-PCI,0.4887525562372188
BerkeleyDBC,solver,1,10,2,2,Default,0.52220248667850799
BerkeleyDBC,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.48060344827586204
BerkeleyDBC,solver,1,10,2,2,MDA_MF-DF-ALS,0.48060344827586204
BerkeleyDBC,solver,1,10,2,2,MDP_MF-DF-PCI,0.48060344827586204
BerkeleyDBC,solver,1,10,2,2,MD_MF-DF,0.48060344827586204
BerkeleyDBC,solver,1,10,2,2,PCI,0.52110091743119269
BerkeleyDBC,solver,1,10,3,2,ALS,0.32471264367816094
BerkeleyDBC,solver,1,10,3,2,AP_ALS-PCI,0.31326412918108421
BerkeleyDBC,solver,1,10,3,2,Default,0.35375743377185076
BerkeleyDBC,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.30689655172413793
BerkeleyDBC,solver,1,10,3,2,MDA_MF-DF-ALS,0.30689655172413793
BerkeleyDBC,solver,1,10,3,2,MDP_MF-DF-PCI,0.30689655172413793
BerkeleyDBC,solver,1,10,3,2,MD_MF-DF,0.30689655172413793
BerkeleyDBC,solver,1,10,3,2,PCI,0.35340729001584786
BerkeleyDBC,random,2,10,1,1,ALS,0.96969696969696972
BerkeleyDBC,random,2,10,1,1,AP_ALS-PCI,0.96969696969696972
BerkeleyDBC,random,2,10,1,1,Default,0.97142857142857142
BerkeleyDBC,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.96875
BerkeleyDBC,random,2,10,1,1,MDA_MF-DF-ALS,0.96875
BerkeleyDBC,random,2,10,1,1,MDP_MF-DF-PCI,0.96875
BerkeleyDBC,random,2,10,1,1,MD_MF-DF,0.96875
BerkeleyDBC,random,2,10,1,1,PCI,0.97142857142857142
BerkeleyDBC,random,2,10,2,1,ALS,0.87903225806451613
BerkeleyDBC,random,2,10,2,1,AP_ALS-PCI,0.87730061349693256
BerkeleyDBC,random,2,10,2,1,Default,0.88987566607460034
BerkeleyDBC,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.87284482758620685
BerkeleyDBC,random,2,10,2,1,MDA_MF-DF-ALS,0.87284482758620685
BerkeleyDBC,random,2,10,2,1,MDP_MF-DF-PCI,0.87284482758620685
BerkeleyDBC,random,2,10,2,1,MD_MF-DF,0.87284482758620685
BerkeleyDBC,random,2,10,2,1,PCI,0.88807339449541289
BerkeleyDBC,random,2,10,3,1,ALS,0.71330680813439429
BerkeleyDBC,random,2,10,3,1,AP_ALS-PCI,0.7044982698961938
BerkeleyDBC,random,2,10,3,1,Default,0.74445846098396107
BerkeleyDBC,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.69507389162561573
BerkeleyDBC,random,2,10,3,1,MDA_MF-DF-ALS,0.69507389162561573
BerkeleyDBC,random,2,10,3,1,MDP_MF-DF-PCI,0.69507389162561573
BerkeleyDBC,random,2,10,3,1,MD_MF-DF,0.69507389162561573
BerkeleyDBC,random,2,10,3,1,PCI,0.73652931854199688
BerkeleyDBC,random,2,10,1,2,ALS,0.96969696969696972
BerkeleyDBC,random,2,10,1,2,AP_ALS-PCI,0.96969696969696972
BerkeleyDBC,random,2,10,1,2,Default,0.97142857142857142
BerkeleyDBC,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.96875
BerkeleyDBC,random,2,10,1,2,MDA_MF-DF-ALS,0.96875
BerkeleyDBC,random,2,10,1,2,MDP_MF-DF-PCI,0.96875
BerkeleyDBC,random,2,10,1,2,MD_MF-DF,0.96875
BerkeleyDBC,random,2,10,1,2,PCI,0.97142857142857142
BerkeleyDBC,random,2,10,2,2,ALS,0.84879032258064513
BerkeleyDBC,random,2,10,2,2,AP_ALS-PCI,0.84662576687116564
BerkeleyDBC,random,2,10,2,2,Default,0.86323268206039072
BerkeleyDBC,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.84051724137931039
BerkeleyDBC,random,2,10,2,2,MDA_MF-DF-ALS,0.84051724137931039
BerkeleyDBC,random,2,10,2,2,MDP_MF-DF-PCI,0.84051724137931039
BerkeleyDBC,random,2,10,2,2,MD_MF-DF,0.84051724137931039
BerkeleyDBC,random,2,10,2,2,PCI,0.86055045871559632
BerkeleyDBC,random,2,10,3,2,ALS,0.67484526967285585
BerkeleyDBC,random,2,10,3,2,AP_ALS-PCI,0.66528258362168402
BerkeleyDBC,random,2,10,3,2,Default,0.70769508019462968
BerkeleyDBC,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.65591133004926105
BerkeleyDBC,random,2,10,3,2,MDA_MF-DF-ALS,0.65591133004926105
BerkeleyDBC,random,2,10,3,2,MDP_MF-DF-PCI,0.65591133004926105
BerkeleyDBC,random,2,10,3,2,MD_MF-DF,0.65591133004926105
BerkeleyDBC,random,2,10,3,2,PCI,0.6982963549920761
BerkeleyDBC,distance,2,10,1,1,ALS,0.78787878787878785
BerkeleyDBC,distance,2,10,1,1,AP_ALS-PCI,0.78787878787878785
BerkeleyDBC,distance,2,10,1,1,Default,0.77142857142857146
BerkeleyDBC,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.78125
BerkeleyDBC,distance,2,10,1,1,MDA_MF-DF-ALS,0.78125
BerkeleyDBC,distance,2,10,1,1,MDP_MF-DF-PCI,0.78125
BerkeleyDBC,distance,2,10,1,1,MD_MF-DF,0.78125
BerkeleyDBC,distance,2,10,1,1,PCI,0.77142857142857146
BerkeleyDBC,distance,2,10,2,1,ALS,0.57056451612903225
BerkeleyDBC,distance,2,10,2,1,AP_ALS-PCI,0.56441717791411039
BerkeleyDBC,distance,2,10,2,1,Default,0.54706927175843689
BerkeleyDBC,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.55603448275862066
BerkeleyDBC,distance,2,10,2,1,MDA_MF-DF-ALS,0.55603448275862066
BerkeleyDBC,distance,2,10,2,1,MDP_MF-DF-PCI,0.55603448275862066
BerkeleyDBC,distance,2,10,2,1,MD_MF-DF,0.55603448275862066
BerkeleyDBC,distance,2,10,2,1,PCI,0.55045871559633031
BerkeleyDBC,distance,2,10,3,1,ALS,0.38837312113174183
BerkeleyDBC,distance,2,10,3,1,AP_ALS-PCI,0.37785467128027683
BerkeleyDBC,distance,2,10,3,1,Default,0.36168679041268698
BerkeleyDBC,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.3692118226600985
BerkeleyDBC,distance,2,10,3,1,MDA_MF-DF-ALS,0.3692118226600985
BerkeleyDBC,distance,2,10,3,1,MDP_MF-DF-PCI,0.3692118226600985
BerkeleyDBC,distance,2,10,3,1,MD_MF-DF,0.3692118226600985
BerkeleyDBC,distance,2,10,3,1,PCI,0.36925515055467512
BerkeleyDBC,distance,2,10,1,2,ALS,0.81818181818181823
BerkeleyDBC,distance,2,10,1,2,AP_ALS-PCI,0.81818181818181823
BerkeleyDBC,distance,2,10,1,2,Default,0.80000000000000004
BerkeleyDBC,distance,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.8125
BerkeleyDBC,distance,2,10,1,2,MDA_MF-DF-ALS,0.8125
BerkeleyDBC,distance,2,10,1,2,MDP_MF-DF-PCI,0.8125
BerkeleyDBC,distance,2,10,1,2,MD_MF-DF,0.8125
BerkeleyDBC,distance,2,10,1,2,PCI,0.80000000000000004
BerkeleyDBC,distance,2,10,2,2,ALS,0.59879032258064513
BerkeleyDBC,distance,2,10,2,2,AP_ALS-PCI,0.59304703476482623
BerkeleyDBC,distance,2,10,2,2,Default,0.5719360568383659
BerkeleyDBC,distance,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.58405172413793105
BerkeleyDBC,distance,2,10,2,2,MDA_MF-DF-ALS,0.58405172413793105
BerkeleyDBC,distance,2,10,2,2,MDP_MF-DF-PCI,0.58405172413793105
BerkeleyDBC,distance,2,10,2,2,MD_MF-DF,0.58405172413793105
BerkeleyDBC,distance,2,10,2,2,PCI,0.57614678899082572
BerkeleyDBC,distance,2,10,3,2,ALS,0.40075154730327145
BerkeleyDBC,distance,2,10,3,2,AP_ALS-PCI,0.39077277970011531
BerkeleyDBC,distance,2,10,3,2,Default,0.37231933681744456
BerkeleyDBC,distance,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.37980295566502464
BerkeleyDBC,distance,2,10,3,2,MDA_MF-DF-ALS,0.37980295566502464
BerkeleyDBC,distance,2,10,3,2,MDP_MF-DF-PCI,0.37980295566502464
BerkeleyDBC,distance,2,10,3,2,MD_MF-DF,0.37980295566502464
BerkeleyDBC,distance,2,10,3,2,PCI,0.38094294770206022
BerkeleyDBC,solver,2,10,1,1,ALS,0.72727272727272729
BerkeleyDBC,solver,2,10,1,1,AP_ALS-PCI,0.72727272727272729
BerkeleyDBC,solver,2,10,1,1,Default,0.74285714285714288
BerkeleyDBC,solver,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.71875
BerkeleyDBC,solver,2,10,1,1,MDA_MF-DF-ALS,0.71875
BerkeleyDBC,solver,2,10,1,1,MDP_MF-DF-PCI,0.71875
BerkeleyDBC,solver,2,10,1,1,MD_MF-DF,0.71875
BerkeleyDBC,solver,2,10,1,1,PCI,0.74285714285714288
BerkeleyDBC,solver,2,10,2,1,ALS,0.49596774193548387
BerkeleyDBC,solver,2,10,2,1,AP_ALS-PCI,0.4887525562372188
BerkeleyDBC,solver,2,10,2,1,Default,0.52220248667850799
BerkeleyDBC,solver,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.48060344827586204
BerkeleyDBC,solver,2,10,2,1,MDA_MF-DF-ALS,0.48060344827586204
BerkeleyDBC,solver,2,10,2,1,MDP_MF-DF-PCI,0.48060344827586204
BerkeleyDBC,solver,2,10,2,1,MD_MF-DF,0.48060344827586204
BerkeleyDBC,solver,2,10,2,1,PCI,0.52110091743119269
BerkeleyDBC,solver,2,10,3,1,ALS,0.32471264367816094
BerkeleyDBC,solver,2,10,3,1,AP_ALS-PCI,0.31326412918108421
BerkeleyDBC,solver,2,10,3,1,Default,0.35375743377185076
BerkeleyDBC,solver,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.30689655172413793
BerkeleyDBC,solver,2,10,3,1,MDA_MF-DF-ALS,0.30689655172413793
BerkeleyDBC,solver,2,10,3,1,MDP_MF-DF-PCI,0.30689655172413793
BerkeleyDBC,solver,2,10,3,1,MD_MF-DF,0.30689655172413793
BerkeleyDBC,solver,2,10,3,1,PCI,0.35340729001584786
BerkeleyDBC,solver,2,10,1,2,ALS,0.72727272727272729
BerkeleyDBC,solver,2,10,1,2,AP_ALS-PCI,0.72727272727272729
BerkeleyDBC,solver,2,10,1,2,Default,0.74285714285714288
BerkeleyDBC,solver,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.71875
BerkeleyDBC,solver,2,10,1,2,MDA_MF-DF-ALS,0.71875
BerkeleyDBC,solver,2,10,1,2,MDP_MF-DF-PCI,0.71875
BerkeleyDBC,solver,2,10,1,2,MD_MF-DF,0.71875
BerkeleyDBC,solver,2,10,1,2,PCI,0.74285714285714288
BerkeleyDBC,solver,2,10,2,2,ALS,0.49596774193548387
BerkeleyDBC,solver,2,10,2,2,AP_ALS-PCI,0.4887525562372188
BerkeleyDBC,solver,2,10,2,2,Default,0.52220248667850799
BerkeleyDBC,solver,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.48060344827586204
BerkeleyDBC,solver,2,10,2,2,MDA_MF-DF-ALS,0.48060344827586204
BerkeleyDBC,solver,2,10,2,2,MDP_MF-DF-PCI,0.48060344827586204
BerkeleyDBC,solver,2,10,2,2,MD_MF-DF,0.48060344827586204
BerkeleyDBC,solver,2,10,2,2,PCI,0.52110091743119269
BerkeleyDBC,solver,2,10,3,2,ALS,0.32471264367816094
BerkeleyDBC,solver,2,10,3,2,AP_ALS-PCI,0.31326412918108421
BerkeleyDBC,solver,2,10,3,2,Default,0.35375743377185076
BerkeleyDBC,solver,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.30689655172413793
BerkeleyDBC,solver,2,10,3,2,MDA_MF-DF-ALS,0.30689655172413793
BerkeleyDBC,solver,2,10,3,2,MDP_MF-DF-PCI,0.30689655172413793
BerkeleyDBC,solver,2,10,3,2,MD_MF-DF,0.30689655172413793
BerkeleyDBC,solver,2,10,3,2,PCI,0.35340729001584786
Dune,random,1,10,1,1,ALS,0.90196078431372551
Dune,random,1,10,1,1,AP_ALS-PCI,0.90196078431372551
Dune,random,1,10,1,1,Default,0.91379310344827591
Dune,random,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.90000000000000002
Dune,random,1,10,1,1,MDA_MF-DF-ALS,0.90000000000000002
Dune,random,1,10,1,1,MDP_MF-DF-PCI,0.90384615384615385
Dune,random,1,10,1,1,MD_MF-DF,0.90384615384615385
Dune,random,1,10,1,1,PCI,0.91379310344827591
Dune,random,1,10,2,1,ALS,0.73355817875210794
Dune,random,1,10,2,1,AP_ALS-PCI,0.73355817875210794
Dune,random,1,10,2,1,Default,0.76873798846893016
Dune,random,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.72623239436619713
Dune,random,1,10,2,1,MDA_MF-DF-ALS,0.72623239436619713
Dune,random,1,10,2,1,MDP_MF-DF-PCI,0.7317666126418152
Dune,random,1,10,2,1,MD_MF-DF,0.7317666126418152
Dune,random,1,10,2,1,PCI,0.76732026143790855
Dune,random,1,10,3,1,ALS,0.56759171033825628
Dune,random,1,10,3,1,AP_ALS-PCI,0.56759171033825628
Dune,random,1,10,3,1,Default,0.61925795053003529
Dune,random,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.55608073582013284
Dune,random,1,10,3,1,MDA_MF-DF-ALS,0.55608073582013284
Dune,random,1,10,3,1,MDP_MF-DF-PCI,0.55966801256168686
Dune,random,1,10,3,1,MD_MF-DF,0.55966801256168686
Dune,random,1,10,3,1,PCI,0.61779356524579454
Dune,random,1,10,1,2,ALS,0.96078431372549022
Dune,random,1,10,1,2,AP_ALS-PCI,0.96078431372549022
Dune,random,1,10,1,2,Default,0.96551724137931039
Dune,random,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.95999999999999996
Dune,random,1,10,1,2,MDA_MF-DF-ALS,0.95999999999999996
Dune,random,1,10,1,2,MDP_MF-DF-PCI,0.96153846153846156
Dune,random,1,10,1,2,MD_MF-DF,0.96153846153846156
Dune,random,1,10,1,2,PCI,0.96551724137931039
Dune,random,1,10,2,2,ALS,0.78246205733558183
Dune,random,1,10,2,2,AP_ALS-PCI,0.78246205733558183
Dune,random,1,10,2,2,Default,0.81742472773862906
Dune,random,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.77464788732394363
Dune,random,1,10,2,2,MDA_MF-DF-ALS,0.77464788732394363
Dune,random,1,10,2,2,MDP_MF-DF-PCI,0.77876823338735823
Dune,random,1,10,2,2,MD_MF-DF,0.77876823338735823
Dune,random,1,10,2,2,PCI,0.81503267973856208
Dune,random,1,10,3,2,ALS,0.59891615054787994
Dune,random,1,10,3,2,AP_ALS-PCI,0.59891615054787994
Dune,random,1,10,3,2,Default,0.65440159778767859
Dune,random,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.58616504854368934
Dune,random,1,10,3,2,MDA_MF-DF-ALS,0.58616504854368934
Dune,random,1,10,3,2,MDP_MF-DF-PCI,0.58894122925078507
Dune,random,1,10,3,2,MD_MF-DF,0.58894122925078507
Dune,random,1,10,3,2,PCI,0.65155969296096683
Dune,distance,1,10,1,1,ALS,0.58823529411764708
Dune,distance,1,10,1,1,AP_ALS-PCI,0.58823529411764708
Dune,distance,1,10,1,1,Default,0.55172413793103448
Dune,distance,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.57999999999999996
Dune,distance,1,10,1,1,MDA_MF-DF-ALS,0.57999999999999996
Dune,distance,1,10,1,1,MDP_MF-DF-PCI,0.57692307692307687
Dune,distance,1,10,1,1,MD_MF-DF,0.57692307692307687
Dune,distance,1,10,1,1,PCI,0.55172413793103448
Dune,distance,1,10,2,1,ALS,0.35413153456998314
Dune,distance,1,10,2,1,AP_ALS-PCI,0.35413153456998314
Dune,distance,1,10,2,1,Default,0.30557335041639977
Dune,distance,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.34419014084507044
Dune,distance,1,10,2,1,MDA_MF-DF-ALS,0.34419014084507044
Dune,distance,1,10,2,1,MDP_MF-DF-PCI,0.33954619124797408
Dune,distance,1,10,2,1,MD_MF-DF,0.33954619124797408
Dune,distance,1,10,2,1,PCI,0.31111111111111112
Dune,distance,1,10,3,1,ALS,0.21813959028108623
Dune,distance,1,10,3,1,AP_ALS-PCI,0.21813959028108623
Dune,distance,1,10,3,1,Default,0.1698801659241051
Dune,distance,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.20899335717935616
Dune,distance,1,10,3,1,MDA_MF-DF-ALS,0.20899335717935616
Dune,distance,1,10,3,1,MDP_MF-DF-PCI,0.20384701659937191
Dune,distance,1,10,3,1,MD_MF-DF,0.20384701659937191
Dune,distance,1,10,3,1,PCI,0.17948717948717949
Dune,distance,1,10,1,2,ALS,0.58823529411764708
Dune,distance,1,10,1,2,AP_ALS-PCI,0.58823529411764708
Dune,distance,1,10,1,2,Default,0.55172413793103448
Dune,distance,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.57999999999999996
Dune,distance,1,10,1,2,MDA_MF-DF-ALS,0.57999999999999996
Dune,distance,1,10,1,2,MDP_MF-DF-PCI,0.57692307692307687
Dune,distance,1,10,1,2,MD_MF-DF,0.57692307692307687
Dune,distance,1,10,1,2,PCI,0.55172413793103448
Dune,distance,1,10,2,2,ALS,0.35413153456998314
Dune,distance,1,10,2,2,AP_ALS-PCI,0.35413153456998314
Dune,distance,1,10,2,2,Default,0.30557335041639977
Dune,distance,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.34419014084507044
Dune,distance,1,10,2,2,MDA_MF-DF-ALS,0.34419014084507044
Dune,distance,1,10,2,2,MDP_MF-DF-PCI,0.33954619124797408
Dune,distance,1,10,2,2,MD_MF-DF,0.33954619124797408
Dune,distance,1,10,2,2,PCI,0.31111111111111112
Dune,distance,1,10,3,2,ALS,0.21813959028108623
Dune,distance,1,10,3,2,AP_ALS-PCI,0.21813959028108623
Dune,distance,1,10,3,2,Default,0.1698801659241051
Dune,distance,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.20899335717935616
Dune,distance,1,10,3,2,MDA_MF-DF-ALS,0.20899335717935616
Dune,distance,1,10,3,2,MDP_MF-DF-PCI,0.20384701659937191
Dune,distance,1,10,3,2,MD_MF-DF,0.20384701659937191
Dune,distance,1,10,3,2,PCI,0.17948717948717949
Dune,solver,1,10,1,1,ALS,0.66666666666666663
Dune,solver,1,10,1,1,AP_ALS-PCI,0.66666666666666663
Dune,solver,1,10,1,1,Default,0.67241379310344829
Dune,solver,1,10,1,1,MDAP_MF-DF-ALS-PCI,0.66000000000000003
Dune,solver,1,10,1,1,MDA_MF-DF-ALS,0.66000000000000003
Dune,solver,1,10,1,1,MDP_MF-DF-PCI,0.65384615384615385
Dune,solver,1,10,1,1,MD_MF-DF,0.65384615384615385
Dune,solver,1,10,1,1,PCI,0.67241379310344829
Dune,solver,1,10,2,1,ALS,0.42833052276559863
Dune,solver,1,10,2,1,AP_ALS-PCI,0.42833052276559863
Dune,solver,1,10,2,1,Default,0.43113388853299167
Dune,solver,1,10,2,1,MDAP_MF-DF-ALS-PCI,0.41813380281690143
Dune,solver,1,10,2,1,MDA_MF-DF-ALS,0.41813380281690143
Dune,solver,1,10,2,1,MDP_MF-DF-PCI,0.41085899513776336
Dune,solver,1,10,2,1,MD_MF-DF,0.41085899513776336
Dune,solver,1,10,2,1,PCI,0.43529411764705883
Dune,solver,1,10,3,1,ALS,0.27346355407336825
Dune,solver,1,10,3,1,AP_ALS-PCI,0.27346355407336825
Dune,solver,1,10,3,1,Default,0.27173913043478259
Dune,solver,1,10,3,1,MDAP_MF-DF-ALS-PCI,0.26296627491057739
Dune,solver,1,10,3,1,MDA_MF-DF-ALS,0.26296627491057739
Dune,solver,1,10,3,1,MDP_MF-DF-PCI,0.25588829071332436
Dune,solver,1,10,3,1,MD_MF-DF,0.25588829071332436
Dune,solver,1,10,3,1,PCI,0.27976482116609508
Dune,solver,1,10,1,2,ALS,0.66666666666666663
Dune,solver,1,10,1,2,AP_ALS-PCI,0.66666666666666663
Dune,solver,1,10,1,2,Default,0.67241379310344829
Dune,solver,1,10,1,2,MDAP_MF-DF-ALS-PCI,0.66000000000000003
Dune,solver,1,10,1,2,MDA_MF-DF-ALS,0.66000000000000003
Dune,solver,1,10,1,2,MDP_MF-DF-PCI,0.65384615384615385
Dune,solver,1,10,1,2,MD_MF-DF,0.65384615384615385
Dune,solver,1,10,1,2,PCI,0.67241379310344829
Dune,solver,1,10,2,2,ALS,0.42833052276559863
Dune,solver,1,10,2,2,AP_ALS-PCI,0.42833052276559863
Dune,solver,1,10,2,2,Default,0.43113388853299167
Dune,solver,1,10,2,2,MDAP_MF-DF-ALS-PCI,0.41813380281690143
Dune,solver,1,10,2,2,MDA_MF-DF-ALS,0.41813380281690143
Dune,solver,1,10,2,2,MDP_MF-DF-PCI,0.41085899513776336
Dune,solver,1,10,2,2,MD_MF-DF,0.41085899513776336
Dune,solver,1,10,2,2,PCI,0.43529411764705883
Dune,solver,1,10,3,2,ALS,0.27346355407336825
Dune,solver,1,10,3,2,AP_ALS-PCI,0.27346355407336825
Dune,solver,1,10,3,2,Default,0.27173913043478259
Dune,solver,1,10,3,2,MDAP_MF-DF-ALS-PCI,0.26296627491057739
Dune,solver,1,10,3,2,MDA_MF-DF-ALS,0.26296627491057739
Dune,solver,1,10,3,2,MDP_MF-DF-PCI,0.25588829071332436
Dune,solver,1,10,3,2,MD_MF-DF,0.25588829071332436
Dune,solver,1,10,3,2,PCI,0.27976482116609508
Dune,random,2,10,1,1,ALS,0.96078431372549022
Dune,random,2,10,1,1,AP_ALS-PCI,0.96078431372549022
Dune,random,2,10,1,1,Default,0.96551724137931039
Dune,random,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.95999999999999996
Dune,random,2,10,1,1,MDA_MF-DF-ALS,0.95999999999999996
Dune,random,2,10,1,1,MDP_MF-DF-PCI,0.96153846153846156
Dune,random,2,10,1,1,MD_MF-DF,0.96153846153846156
Dune,random,2,10,1,1,PCI,0.96551724137931039
Dune,random,2,10,2,1,ALS,0.79173693086003372
Dune,random,2,10,2,1,AP_ALS-PCI,0.79173693086003372
Dune,random,2,10,2,1,Default,0.82447149263292763
Dune,random,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.784330985915493
Dune,random,2,10,2,1,MDA_MF-DF-ALS,0.784330985915493
Dune,random,2,10,2,1,MDP_MF-DF-PCI,0.78768233387358189
Dune,random,2,10,2,1,MD_MF-DF,0.78768233387358189
Dune,random,2,10,2,1,PCI,0.82222222222222219
Dune,random,2,10,3,1,ALS,0.61219628394473558
Dune,random,2,10,3,1,AP_ALS-PCI,0.61219628394473558
Dune,random,2,10,3,1,Default,0.66557842986633886
Dune,random,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.59970618293306077
Dune,random,2,10,3,1,MDA_MF-DF-ALS,0.59970618293306077
Dune,random,2,10,3,1,MDP_MF-DF-PCI,0.60155899506505162
Dune,random,2,10,3,1,MD_MF-DF,0.60155899506505162
Dune,random,2,10,3,1,PCI,0.66291033806957378
Dune,random,2,10,1,2,ALS,0.90196078431372551
Dune,random,2,10,1,2,AP_ALS-PCI,0.90196078431372551
Dune,random,2,10,1,2,Default,0.91379310344827591
Dune,random,2,10,1,2,MDAP_MF-DF-ALS-PCI,0.90000000000000002
Dune,random,2,10,1,2,MDA_MF-DF-ALS,0.90000000000000002
Dune,random,2,10,1,2,MDP_MF-DF-PCI,0.90384615384615385
Dune,random,2,10,1,2,MD_MF-DF,0.90384615384615385
Dune,random,2,10,1,2,PCI,0.91379310344827591
Dune,random,2,10,2,2,ALS,0.73271500843170323
Dune,random,2,10,2,2,AP_ALS-PCI,0.73271500843170323
Dune,random,2,10,2,2,Default,0.76745675848814865
Dune,random,2,10,2,2,MDAP_MF-DF-ALS-PCI,0.72535211267605637
Dune,random,2,10,2,2,MDA_MF-DF-ALS,0.72535211267605637
Dune,random,2,10,2,2,MDP_MF-DF-PCI,0.73014586709886553
Dune,random,2,10,2,2,MD_MF-DF,0.73014586709886553
Dune,random,2,10,2,2,PCI,0.76601307189542489
Dune,random,2,10,3,2,ALS,0.56592424964268695
Dune,random,2,10,3,2,AP_ALS-PCI,0.56592424964268695
Dune,random,2,10,3,2,Default,0.61679981563988329
Dune,random,2,10,3,2,MDAP_MF-DF-ALS-PCI,0.55435615738375066
Dune,random,2,10,3,2,MDA_MF-DF-ALS,0.55435615738375066
Dune,random,2,10,3,2,MDP_MF-DF-PCI,0.55675190668461194
Dune,random,2,10,3,2,MD_MF-DF,0.55675190668461194
Dune,random,2,10,3,2,PCI,0.61538461538461542
Dune,distance,2,10,1,1,ALS,0.58823529411764708
Dune,distance,2,10,1,1,AP_ALS-PCI,0.58823529411764708
Dune,distance,2,10,1,1,Default,0.55172413793103448
Dune,distance,2,10,1,1,MDAP_MF-DF-ALS-PCI,0.57999999999999996
Dune,distance,2,10,1,1,MDA_MF-DF-ALS,0.57999999999999996
Dune,distance,2,10,1,1,MDP_MF-DF-PCI,0.57692307692307687
Dune,distance,2,10,1,1,MD_MF-DF,0.57692307692307687
Dune,distance,2,10,1,1,PCI,0.55172413793103448
Dune,distance,2,10,2,1,ALS,0.35413153456998314
Dune,distance,2,10,2,1,AP_ALS-PCI,0.35413153456998314
Dune,distance,2,10,2,1,Default,0.30557335041639977
Dune,distance,2,10,2,1,MDAP_MF-DF-ALS-PCI,0.34419014084507044
Dune,distance,2,10,2,1,MDA_MF-DF-ALS,0.34419014084507044
Dune,distance,2,10,2,1,MDP_MF-DF-PCI,0.33954619124797408
Dune,distance,2,10,2,1,MD_MF-DF,0.33954619124797408
Dune,distance,2,10,2,1,PCI,0.31111111111111112
Dune,distance,2,10,3,1,ALS,0.21813959028108623
Dune,distance,2,10,3,1,AP_ALS-PCI,0.21813959028108623
Dune,distance,2,10,3,1,Default,0.1698801659241051
Dune,distance,2,10,3,1,MDAP_MF-DF-ALS-PCI,0.20899335717935616
Dune,distance,2,10,3,1,MDA_MF-DF-ALS,0.20899335717935616
Dune,distance,2,10,3,1,MDP_MF-DF-PCI,0.20384701659937191
Dune,distance,2,10,3,1,MD_MF-DF,0.20384701659937191
Dune,distance,2,10,3,1,PCI,0.17948717948717949
Dune,distance,2,10,1,2,ALS,0.58823529411764708
